ID,Break,Sync,Data,Checksum,Count,Timestamps
0xAD,,0x55,,0x00,21,"538119,1288107,1588107,2488091,3688119,3838107,6238091,6388099,6688061,7738083,8488038,9838038,9988061,10138045,10288038,10438030,10588030,10888038,12388037,14188015,14788030"
0xAD,,0x55,,0xFF,6,"4738099,6988083,8638045,8788068,11638015,14038030"
0xAD,0x00,0x55,,0x00,2,"1656,4491"
0xB1,,0x55,"0x0C,0x00",0x42,40,"43099,193119,343099,493091,643091,793091,943099,1093083,1243106,1393091,1543091,1693080,1843118,1993118,2143106,2293076,2443084,2593098,2743080,2893068,12043012,12193012,12343012,12492999,12643007,12793007,12943007,13092999,13242999,13393004,13543007,13692992,13842999,13993038,14143038,14292989,14443015,14592999,14743014,14893022"
0xB1,,0x55,"0x2C,0x00",0x22,21,"6043060,6193053,6343068,6493045,6643049,6793053,6943076,7093038,7243065,7393045,7543068,7693053,7843065,7993061,8143068,8293030,8443060,8593061,8743037,8893045,9043030"
0xB1,,0x55,"0x3C,0x00",0x12,20,"3043076,3193076,3343076,3493065,3643068,3793076,3943073,4093061,4243068,4393068,4543068,4693061,4843061,4993061,5143061,5293053,5443058,5593060,5743060,5893045"
0xB1,,0x55,"0x1C,0x00",0x32,19,"9193045,9343038,9493030,9643030,9793030,9943029,10093022,10243030,10393022,10543022,10693014,10843045,10993022,11143022,11293007,11443015,11593015,11743015,11893006"
0xB1,0x00,0x55,"0x0C,0x00",0x42,2,"822,3720"
0xC1,,0x55,"0x00,0x10,0x00,0xFF",0x2E,100,"33099,183091,333084,483083,633096,783083,933083,1083080,1233091,1383076,1533076,1683075,1833091,1983099,2133075,2283076,2433083,2583068,2733068,2883068,3033076,3183065,3333068,3483061,3633075,3783061,3933060,4083060,4233068,4383061,4533053,4683053,4833068,4983053,5133053,5283050,5433060,5583045,5733045,5883045,6033057,6183045,6333045,6483061,6633053,6783038,6933061,7083042,7233053,7383053,7533035,7683058,7833061,7983053,8133045,8283030,8433058,8583027,8733045,8883022,9033052,9183022,9333022,9483022,9633038,9783022,9933015,10083015,10233027,10383015,10533022,10683015,10833045,10983007,11133027,11283007,11433053,11583119,11733004,11883015,12033014,12182999,12332999,12482999,12633007,12782996,12932996,13082992,13233111,13382992,13532992,13683007,13833020,13982989,14132992,14282984,14432999,14582983,14732984,14882992"
0xC1,0x00,0x55,"0x00,0x10,0x00,0xFF",0x2E,2,"661,3568"
0xC4,,0x55,"0x01,0xFF",0x3A,93,"53091,203119,353083,503083,653083,803099,953080,1103076,1253076,1403091,1553107,1703076,1853091,2003084,2153076,2303068,2453076,2603083,2903068,3053065,3203076,3353061,3503061,3653061,3803073,3953060,4103057,4253060,4403068,4553053,4703053,4853052,5003068,5153050,5303053,5453045,5903045,6053045,6203084,6353042,6503045,6653045,6803068,6953053,7103042,7253038,7403091,7553038,7703053,7853053,8003042,8153053,8303053,8453045,8603061,9053038,9203038,9353030,9503019,9653022,9803029,9953015,10103014,10253014,10403022,10553011,10703015,10853027,11003022,11153030,11303027,11453022,11903020,12052999,12203015,12352999,12502999,12652997,12803007,12952992,13102992,13252992,13403004,13552991,13702988,13852991,14002999,14153004,14302984,14452983,14603014,14752984,14902981"
0xC4,,0x55,"0x41,0xFF",0xF9,7,"2753068,5603060,5753045,8753022,8903022,11603015,11753007"
0xC4,0x00,0x55,"0x01,0xFF",0x3A,2,"999,3860"
0xCA,,0x55,"0xFC,0x7F",0xB8,100,"13099,163091,313088,463084,613099,763088,913085,1063111,1213092,1363119,1513106,1663076,1813088,1963107,2113073,2263076,2413083,2563076,2713073,2863068,3013080,3163074,3313069,3463065,3613077,3763068,3913061,4063062,4213076,4363061,4513057,4663053,4813068,4963057,5113053,5263053,5413065,5563050,5713053,5863045,6013185,6163053,6313045,6463080,6613053,6763045,6913038,7063042,7213050,7363088,7513037,7663165,7813083,7963061,8113068,8263068,8413076,8563076,8713057,8863045,9013076,9163068,9313149,9463022,9613030,9763045,9913022,10063015,10213030,10363019,10513014,10663030,10813061,10963091,11113030,11263012,11413037,11563015,11713022,11863007,12013035,12163022,12312999,12462999,12613058,12763005,12913014,13062999,13213007,13363007,13512992,13662992,13813004,13962992,14112989,14262992,14413001,14562988,14712982,14862983"
0xCA,0x00,0x55,"0xFC,0x7F",0xB8,2,"407,3341"
0xCF,,0x55,"0x0C,0xFE",0x25,100,"103088,253088,403099,553091,703083,853083,1003099,1153083,1303081,1453084,1603091,1753076,1903075,2053076,2203126,2353073,2503173,2653068,2803099,2953083,3103068,3253083,3403099,3553080,3703081,3853060,4003076,4153060,4303060,4453057,4603068,4753053,4903053,5053053,5203065,5353053,5503050,5653053,5803060,5953073,6103045,6253045,6403061,6553045,6703065,6853038,7003053,7153038,7303068,7453037,7603068,7753053,7903061,8053050,8203068,8353045,8503053,8653045,8803061,8953045,9103030,9253045,9403034,9553022,9703020,9853019,10003030,10153015,10303015,10453015,10603030,10753015,10903011,11053015,11203022,11353007,11503006,11653007,11803038,11953007,12103007,12252999,12403014,12552999,12702999,12852999,13003007,13152996,13302992,13452992,13603007,13752992,13902992,14052989,14202999,14352984,14502984,14652984,14802999,14952984"
0xCF,0x00,0x55,"0x0C,0xFE",0x25,2,"1940,4776"
0xDD,,0x55,"0x00,0xFC",0x25,100,"113088,263088,413096,563088,713084,863085,1013119,1163089,1313083,1463081,1613091,1763083,1913076,2063080,2213107,2363075,2513073,2663088,2813188,2963072,3113088,3263068,3413099,3563091,3713068,3863081,4013099,4163091,4313060,4463061,4613069,4763076,4913058,5063054,5213068,5363074,5513050,5663053,5813061,5963053,6113045,6263046,6413061,6563045,6713073,6863045,7013053,7163052,7313050,7463058,7613065,7763061,7913053,8063061,8213061,8363058,8513045,8663030,8813057,8963029,9113034,9263022,9413045,9563022,9713019,9863022,10013030,10163022,10313015,10463015,10613027,10763015,10913015,11063011,11213023,11363015,11513007,11663029,11813037,11963007,12113004,12262999,12413012,12563004,12712999,12862999,13013007,13162996,13312997,13462992,13613007,13762999,13913007,14062992,14213019,14362991,14512984,14662984,14812997,14962989"
0xDD,0x00,0x55,"0x00,0xFC",0x25,2,"2198,5004"
0xE9,,0x55,,0x00,73,"83088,233099,383084,683083,833096,983083,1133083,1433091,1733111,1883162,2033088,2183091,2333073,2633084,2783068,2933068,3083068,3233076,3383065,3533068,3983060,4133060,4283061,4433068,4583061,4883053,5033065,5183053,5333052,5483050,5633061,5783076,5933053,6083045,6533042,6833076,7133038,7283052,7433068,7583060,7883061,8033061,8183053,8333029,8933045,9083022,9233045,9383022,9533022,9683019,10733030,11033038,11183038,11333030,11483006,11783022,11933004,12083007,12233015,12532999,12682999,12833007,12982996,13132999,13282996,13433006,13582992,13732991,13882992,14332984,14482984,14632997,14932984"
0xE9,,0x55,,0xFF,27,"533084,1283099,1583096,2483068,3683061,3833076,4733058,6233060,6383045,6683045,6983053,7733053,8483029,8633057,8783027,9833030,9983015,10133015,10283015,10433030,10583014,10883015,11633019,12382999,14033015,14182992,14782984"
0xE9,0x00,0x55,,0x00,2,"1599,4435"
