ID,Break,Sync,Data,Checksum,Count,Timestamps
0x9C,0x00,0x55,"0x00,0x00,0x2B,0x10,0xE0,0xFF,0x3F,0x35",0xD2,2,"1138,3961"
0xAD,,0x55,,0xFF,19,"1484241,3134225,5684233,7934210,8834217,11234172,11384164,11534172,12734164,14084172,14834172,15134156,15284164,15434149,16634141,17534133,17984124,18584125,18884133"
0xAD,,0x55,,0x00,18,"884279,1634233,1934233,2384241,2534232,3434225,3884218,4184210,4484233,4934210,8984179,12284164,12584156,13484156,13784286,14234171,16184134,17834133"
0xAD,0x00,0x55,,0x00,2,"2871,5565"
0xB1,,0x55,"0x0C,0x00",0x42,127,"89233,239241,389233,539233,689262,839224,989247,1139225,1289225,1439240,1589241,1739225,1889226,2039233,2189218,2339218,2489255,2639210,2789218,2939218,3089218,3239208,3389209,3539218,3689248,3839202,3989210,4139210,4289210,4439196,4589203,4739209,4889202,5039195,5189202,5339202,5489202,5639193,5789225,5939218,6089195,6239202,6389225,6539195,6689195,6839186,6989186,7139187,7289195,7439179,7589202,7739187,7889187,8039178,8189216,8339179,8489186,8639172,8789210,8939180,9089316,9239172,9389172,9539172,9689172,9839164,9989179,10139187,10289187,10439162,10589186,10739271,10889210,11039172,11189202,11339195,11489179,11639172,11789180,11939180,12089164,12239164,12389187,12539164,12689157,12839148,12989149,13139149,13289155,13439141,13589149,13739148,13889172,14039140,14189141,14339141,14489147,14639133,14789141,14939164,15089141,15239132,15389135,15539157,15689134,15839141,15989156,16139134,16289157,16439141,16589126,16739132,16889126,17039121,17189124,17339125,17489128,17639113,17789124,17939125,18089124,18239107,18389114,18539121,18689121,18839106,18989116"
0xB1,0x00,0x55,"0x0C,0x00",0x42,2,"2120,4967"
0xC1,,0x55,"0x00,0x10,0x00,0xFF",0x2E,127,"79225,229233,379233,529218,679218,829217,979233,1129217,1279218,1429218,1579225,1729210,1879210,2029232,2179226,2329210,2479210,2629210,2779218,2929202,3079202,3229203,3379218,3529202,3679202,3829203,3979210,4129195,4279195,4429195,4579210,4729194,4879195,5029195,5179202,5329187,5479187,5629210,5779202,5929210,6079187,6229210,6379216,6529209,6679179,6829179,6979195,7129179,7279179,7429180,7579187,7729195,7879172,8029172,8179203,8329171,8479195,8629172,8779310,8929164,9079187,9229164,9379180,9529164,9679164,9829164,9979218,10129156,10279157,10429157,10579194,10729164,10879172,11029195,11179164,11329156,11479149,11629157,11779164,11929149,12079149,12229149,12379156,12529148,12679141,12829141,12979157,13129141,13279141,13429141,13579149,13729134,13879133,14029157,14179149,14329134,14479133,14629133,14779141,14929132,15079126,15229126,15379141,15529124,15679123,15829148,15979134,16129125,16279118,16429140,16579134,16729121,16879121,17029121,17179126,17329114,17479116,17629108,17779123,17929107,18079108,18229108,18379118,18529106,18679105,18829124,18979114"
0xC1,0x00,0x55,"0x00,0x10,0x00,0xFF",0x2E,2,"1968,4811"
0xC4,,0x55,,0x00,100,"99240,249224,549233,699218,849218,1299218,1449233,1599210,1749225,1899210,2049210,2199210,2499225,2649210,2949217,3099202,3249218,3399202,3549233,3699202,4149225,4299195,4449195,4599195,4899195,5049201,5349202,5499187,5649187,5949225,6099187,6249210,6399203,6549195,6699179,6849180,6999179,7299179,7449187,7749210,7899172,8199171,8649194,8799164,8949208,9099172,9249164,9399179,9549224,9699179,9849163,10149172,10299178,10449172,10599156,10749187,10899187,11049286,11199155,11349179,11499149,11649149,11799149,11949156,12099164,12249146,12549172,12699195,12849141,12999141,13149148,13299141,13449140,13599133,13749149,13899134,14049133,14199133,14499134,14649132,14799132,14949141,15099126,15399124,15849148,15999125,16149133,16599121,16749132,16899113,17049113,17199114,17499116,17799107,18249105,18399106,18549118,18699105,18849106,18999100"
0xC4,,0x55,,0xFF,27,"399218,999233,1149225,2349217,2799202,3849218,3999195,4749202,5199187,5799187,7149195,7599195,8049203,8349186,8499172,9999179,12399164,14349141,15249128,15549140,15699124,16299134,16449121,17349124,17649108,17949124,18099107"
0xC4,0x00,0x55,"0x01,0xFF",0x3A,2,"2233,5081"
0xCA,,0x55,"0xFC,0x7F",0xB8,127,"59225,209226,359233,509233,659224,809241,959234,1109224,1259218,1409218,1559225,1709217,1859217,2009227,2159226,2309216,2459211,2609211,2759256,2909211,3059226,3209202,3359248,3509208,3659241,3809203,3959248,4109203,4259233,4409195,4559211,4709201,4859195,5009195,5159202,5309195,5459193,5609187,5759232,5909217,6059204,6209187,6359210,6509187,6659186,6809180,6959195,7109186,7259179,7409179,7559187,7709201,7859226,8009203,8159324,8309219,8459224,8609210,8759234,8909172,9059218,9209193,9359225,9509196,9659164,9809164,9959224,10109164,10259163,10409157,10559173,10709164,10859157,11009185,11159164,11309156,11459155,11609149,11759165,11909155,12059149,12209149,12359156,12509149,12659150,12809141,12959157,13109148,13259141,13409142,13559180,13709142,13859148,14009134,14159149,14309140,14459133,14609134,14759141,14909134,15059134,15209131,15359141,15509157,15659129,15809149,15959133,16109128,16259125,16409134,16559149,16709124,16859121,17009120,17159131,17309118,17459114,17609114,17759123,17909114,18059108,18209108,18359125,18509108,18659107,18809125,18959157"
0xCA,0x00,0x55,"0xFC,0x7F",0xB8,2,"1736,4557"
0xCF,,0x55,"0x0C,0xFE",0x25,127,"149239,299225,449225,599224,749302,899218,1049256,1199256,1349355,1499218,1649218,1799216,1949225,2099210,2249248,2399225,2549224,2699210,2849246,2999317,3149256,3299226,3449240,3599203,3749248,3899203,4049233,4199240,4349248,4499218,4649256,4799216,4949209,5099195,5249195,5399195,5549202,5699187,5849216,5999187,6149225,6299203,6449210,6599185,6749210,6899179,7049179,7199179,7349195,7499180,7649195,7799178,7949218,8099178,8249203,8399171,8549210,8699172,8849194,8999179,9149210,9299179,9449164,9599179,9749178,9899164,10049179,10199179,10349172,10499156,10649156,10799156,10949195,11099165,11249180,11399155,11549187,11699156,11849149,11999148,12149164,12299149,12449149,12599147,12749156,12899141,13049141,13199164,13349155,13499141,13649142,13799141,13949148,14099134,14249134,14399134,14549147,14699133,14849134,14999134,15149141,15299126,15449170,15599148,15749186,15899248,16049164,16199156,16349172,16499140,16649134,16799140,16949134,17099134,17249113,17399124,17549210,17699134,17849116,17999114,18149124,18299108,18449107,18599108,18749121,18899105,19049105"
0xCF,0x00,0x55,"0x0C,0xFE",0x25,3,"303,3155,5881"
0xDD,,0x55,"0x00,0xFC",0x25,128,"9226,159239,309248,459226,609247,759256,909241,1059217,1209218,1359248,1509224,1659354,1809216,1959225,2109233,2259210,2409256,2559224,2709233,2859225,3009211,3159254,3309318,3459256,3609203,3759248,3909203,4059256,4209201,4359264,4509203,4659195,4809216,4959294,5109195,5259194,5409203,5559210,5709218,5859210,6009187,6159218,6309187,6459203,6609186,6759216,6909187,7059179,7209202,7359193,7509203,7659209,7809180,7959210,8109195,8259202,8409195,8559218,8709201,8859202,9009196,9159211,9309194,9459164,9609165,9759178,9909165,10059164,10209163,10359171,10509164,10659157,10809185,10959188,11109188,11259157,11409155,11559179,11709172,11859149,12009149,12159163,12309149,12459150,12609148,12759156,12909149,13059141,13209173,13359155,13509141,13659164,13809142,13959148,14109141,14259133,14409134,14559149,14709134,14859133,15009133,15159141,15309156,15459126,15609126,15759141,15909157,16059123,16209256,16359162,16509124,16659142,16809118,16959148,17109124,17259134,17409134,17559148,17709134,17859172,18009128,18159141,18309113,18459108,18609107,18759118,18909107,19059101"
0xDD,0x00,0x55,"0x00,0xFC",0x25,2,"549,3385"
0xE9,,0x55,,0x00,90,"129241,279264,429240,579280,729271,1029239,1179233,1329241,1779255,2079233,2229210,2679210,2829210,2979218,3279202,3579218,3729202,4029202,4329195,4629195,4779210,5079195,5229195,5379202,5529187,5829218,5979202,6129187,6279187,6429210,6579195,6729186,6879179,7029179,7179195,7329180,7479180,7629179,7779187,8079172,8229171,8379202,8529172,8679172,9129164,9279187,9429164,9579179,9729164,9879164,10029172,10179171,10329156,10479156,10629156,10779187,10929179,11079157,11679149,11829148,11979180,12129148,12429149,12879141,13029141,13179186,13329141,13629248,13929134,14379164,14529133,14679149,14979149,15579141,15729149,15879123,16029124,16329124,16479118,16779134,16929121,17079113,17229113,17379128,17679116,18129108,18279108,18429107,18729106,19029118"
0xE9,,0x55,,0xFF,37,"879224,1479218,1629217,1929210,2379239,2529210,3129202,3429202,3879203,4179210,4479195,4929195,5679187,7929172,8829172,8979202,11229179,11379164,11529149,12279148,12579156,12729141,13479141,13779148,14079134,14229133,14829149,15129134,15279157,15429128,16179133,16629119,17529113,17829114,17979123,18579120,18879105"
0xE9,0x00,0x55,,0x00,2,"2809,5508"
