ID,Break,Sync,Data,Checksum,Count,Timestamps
0x9C,,0x55,"0x00,0x00,0x2A,0x10,0xE0,0xFF,0x3F,0x35",0xD3,1,14631242
0xAD,,0x55,,0x00,16,"1231328,1531335,1981335,2881328,3181328,3481320,3931320,5281335,6781320,7081290,8881290,9631274,10981274,12781251,13231252,13531259"
0xAD,,0x55,,0xFF,3,"4081335,8581290,12181267"
0xAD,0x00,0x55,,0x00,2,"1337,4074"
0xB1,,0x55,"0x0C,0x00",0x42,58,"136364,286328,436334,586335,736336,886335,1036328,1186351,1336328,1486320,1636326,1786326,1936326,2086313,2236320,2386343,2536320,2686312,2836313,2986319,3136321,6286288,6436290,6586296,6736296,6886282,7036290,7186289,7336290,7486280,7636282,7786288,7936288,8086274,8236282,8386282,8536282,8686273,8836281,11986259,12136297,12286250,12436380,12586252,12736275,12886246,13036282,13186290,13336290,13486259,13636282,13786265,13936267,14086304,14236242,14386259,14536246,14686251"
0xB1,,0x55,"0x04,0xC8",0x81,40,"3286305,3436312,3586312,3736313,3886305,4036305,4186311,4336313,4486297,4636305,4786320,4936335,5086312,5236297,5386351,5536327,5686320,5836297,5986297,6136297,8986273,9136274,9286266,9436275,9586274,9736290,9886282,10036267,10186267,10336275,10486274,10636267,10786266,10936267,11086257,11236259,11386259,11536283,11686252,11836274"
0xB1,0x00,0x55,"0x0C,0x00",0x42,3,"568,3327,5734"
0xC1,,0x55,"0x00,0x10,0x00,0xFF",0x2E,98,"126327,276320,426335,576320,726320,876320,1026328,1176343,1326319,1476313,1626327,1776312,1926312,2076313,2226320,2376313,2526311,2676305,2826320,2976304,3126305,3276305,3426313,3576305,3726304,3876297,4026313,4176405,4326297,4476297,4626326,4776305,4926296,5076313,5226305,5376289,5526305,5676290,5826297,5976288,6126282,6276282,6426297,6576282,6726282,6876282,7026289,7176281,7326280,7476274,7626290,7776274,7926275,8076274,8226282,8376273,8526267,8676266,8826282,8976267,9126266,9276267,9426274,9576265,9726259,9876281,10026274,10176259,10326288,10476274,10626267,10776251,10926259,11076252,11226267,11376267,11526251,11676251,11826259,11976250,12126336,12276265,12426259,12576259,12726259,12876259,13026251,13176274,13326236,13476258,13626250,13776251,13926231,14076251,14226246,14376237,14526252,14676225"
0xC1,0x00,0x55,"0x00,0x10,0x00,0xFF",0x2E,3,"406,3176,5522"
0xC4,,0x55,"0x01,0xFF",0x3A,98,"146320,296320,446320,596336,746320,896335,1046320,1196351,1346313,1496313,1646313,1796328,1946312,2096313,2246313,2396342,2546305,2696305,2846305,2996320,3146304,3296305,3446306,3596312,3746297,3896313,4046297,4196313,4346297,4496297,4646296,4796412,4946312,5096290,5246328,5396311,5546305,5696305,5846290,5996297,6146282,6296282,6446281,6596296,6746282,6896282,7046281,7196289,7346274,7496274,7646274,7796288,7946274,8096273,8246273,8396282,8546267,8696266,8846266,8996281,9146267,9296265,9446265,9596274,9746259,9896258,10046259,10196273,10346281,10496258,10646258,10796266,10946251,11096251,11246251,11396265,11546251,11696251,11846249,11996274,12146244,12296259,12446244,12596275,12746241,12896259,13046242,13196305,13346236,13496273,13646239,13796282,13946231,14096266,14246251,14396343,14546243,14696243"
0xC4,0x00,0x55,"0x01,0xFF",0x3A,3,"688,3441,5848"
0xCA,,0x55,"0xFC,0x7F",0xB8,98,"106329,256326,406335,556357,706320,856320,1006328,1156336,1306321,1456319,1606327,1756321,1906313,2056313,2206326,2356312,2506313,2656311,2806320,2956313,3106305,3256305,3406319,3556397,3706305,3856303,4006328,4156320,4306319,4456313,4606311,4756297,4906298,5056313,5206305,5356298,5506311,5656290,5806303,5956289,6106290,6256288,6406298,6556290,6706282,6856283,7006290,7156281,7306282,7456274,7606289,7756282,7906274,8056274,8206282,8356275,8506273,8656267,8806282,8956275,9106266,9256266,9406282,9556267,9706265,9856389,10006275,10156267,10306290,10456259,10606290,10756259,10906275,11056251,11206298,11356290,11506357,11656251,11806282,11956251,12106251,12256267,12406259,12556266,12706246,12856259,13006252,13156266,13306242,13456260,13606251,13756244,13906238,14056267,14206244,14356251,14506231,14656233"
0xCA,0x00,0x55,"0xFC,0x7F",0xB8,2,"2944,5294"
0xCF,,0x55,"0x0C,0xFE",0x25,58,"46328,196366,346328,496320,646328,796350,946320,1096320,1246321,1396328,1546319,1696313,1846313,1996328,2146312,2296313,2446313,2596342,2746311,2896351,3046305,6196297,6346282,6496282,6646282,6796297,6946282,7096282,7246282,7396290,7546274,7696280,7846275,7996381,8146290,8296275,8446290,8596282,8746267,8896267,12046251,12196274,12346244,12496265,12646246,12796274,12946241,13096259,13246242,13396274,13546237,13696251,13846239,13996259,14146231,14296232,14446231,14596244"
0xCF,,0x55,"0x04,0xFE",0x2D,40,"3196320,3346305,3496305,3646305,3796336,3946304,4096297,4246298,4396313,4546297,4696298,4846297,4996318,5146289,5296313,5446290,5596320,5746305,5896290,6046290,9046288,9196282,9346283,9496267,9646265,9796296,9946259,10096259,10246290,10396275,10546259,10696260,10846258,10996266,11146252,11296251,11446252,11596265,11746251,11896267"
0xCF,0x00,0x55,"0x0C,0xFE",0x25,2,"1624,4359"
0xDD,,0x55,"0x00,0xFC",0x25,98,"56328,206359,356328,506326,656320,806336,956326,1106320,1256320,1406328,1556320,1706319,1856313,2006328,2156319,2306313,2456313,2606320,2756313,2906311,3056304,3206321,3356311,3506306,3656305,3806335,3956305,4106297,4256297,4406313,4556304,4706312,4856305,5006305,5156297,5306321,5456289,5606305,5756313,5906289,6056290,6206298,6356289,6506282,6656282,6806297,6956282,7106281,7256282,7406289,7556282,7706275,7856274,8006290,8156274,8306343,8456290,8606303,8756290,8906267,9056288,9206283,9356290,9506267,9656282,9806274,9956266,10106282,10256260,10406274,10556259,10706259,10856260,11006274,11156258,11306258,11456252,11606267,11756275,11906251,12056251,12206259,12356267,12506250,12656259,12806258,12956267,13106241,13256259,13406252,13556259,13706236,13856251,14006251,14156242,14306234,14456232,14606259"
0xDD,0x00,0x55,"0x00,0xFC",0x25,2,"1851,4588"
0xE9,,0x55,,0x00,80,"26335,176328,326326,476328,626336,776328,926320,1076320,1376319,1676319,1826328,2126312,2276313,2426343,2576311,2726311,3026320,3326305,3626334,3776320,4226313,4376297,4526297,4676297,4826305,4976313,5126290,5426305,5576289,5726298,5876290,6026297,6176290,6326282,6476305,6626297,6926297,7226312,7376359,7526282,7676290,7826290,7976274,8126274,8276275,8426282,8726267,9026282,9176267,9326267,9476267,9776259,9926259,10076259,10226304,10376259,10526259,10676259,10826267,11126252,11276251,11426267,11576251,11726251,11876266,12026259,12326244,12476258,12626259,12926241,13076259,13376259,13676251,13826251,13976231,14126231,14276246,14426246,14576234,14726238"
0xE9,,0x55,,0xFF,19,"1226357,1526319,1976313,2876305,3176304,3476305,3926304,4076297,5276297,6776297,7076297,8576266,8876267,9626290,10976275,12176267,12776259,13226274,13526236"
0xE9,0x00,0x55,,0x00,2,"1281,4017"
