ID,Break,Sync,Data,Checksum,Count,Timestamps
0xCA,,0x55,"0xFC,0x7F",0xB8,109,"113748,263755,413748,563744,713748,863753,1013745,1163740,1313740,1463755,1613745,1763737,1913740,2063747,2213740,2363732,2513732,2663744,2813732,2963730,3113726,3263740,3413732,3563740,3713755,3863737,4013725,4163725,4313724,4463732,4613724,4763717,4913717,5063732,5213722,5363717,5513737,5663747,5813849,5963709,6113748,6263740,6413732,6563725,6713725,6863737,7013725,7163707,7313702,7463717,7613709,7763702,7913702,8063715,8213721,8363699,8513694,8663709,8813702,8963696,9113694,9263721,9413694,9563691,9713686,9863701,10013694,10163686,10313686,10463694,10613684,10763683,10913679,11063694,11213686,11363678,11513679,11663687,11813702,11963679,12113671,12263714,12413675,12563671,12713703,12863698,13013701,13163668,13313671,13463694,13613686,13763664,13913663,14063676,14213664,14363664,14513664,14663670,14813663,14963656,15113657,15263668,15413661,15563656,15713656,15863663,16013655,16163648,16313648"
0xCA,0x00,0x55,"0xFC,0x7F",0xB8,3,"275,3170,6259"
0xCF,,0x55,"0x0C,0xFE",0x25,109,"53778,203747,353762,503778,653832,803762,953747,1103740,1253752,1403739,1553740,1703737,1853748,2003740,2153732,2303732,2453748,2603732,2753732,2903732,3053740,3203732,3353725,3503725,3653740,3803724,3953740,4103724,4253732,4403725,4553717,4703717,4853732,5003717,5153739,5303717,5453729,5603714,5753709,5903709,6053725,6203709,6353725,6503709,6653724,6803706,6953709,7103702,7253717,7403732,7553701,7703702,7853717,8003699,8153717,8303717,8453709,8603694,8753709,8903694,9053709,9203694,9353691,9503691,9653702,9803686,9953686,10103686,10253702,10403686,10553683,10703687,10853694,11003679,11153679,11303679,11453691,11603678,11753676,11903676,12053686,12203671,12353671,12503694,12653683,12803694,12953671,13103668,13253717,13403686,13553752,13703663,13853694,14003683,14153671,14303671,14453686,14603664,14753656,14903656,15053671,15203656,15353656,15503656,15653664,15803656,15953648,16103648,16253663"
0xCF,0x00,0x55,"0x0C,0xFE",0x25,2,"1729,4578"
0xCF,,0x55,0x0C,0xFE,1,16403648
0xDD,,0x55,"0x00,0xFC",0x25,109,"63760,213747,363749,513748,663775,813768,963816,1113740,1263762,1413745,1563740,1713740,1863748,2013739,2163732,2313732,2463748,2613740,2763730,2913732,3063745,3213733,3363732,3513725,3663740,3813729,3963725,4113724,4263738,4413722,4563725,4713717,4863732,5013721,5163740,5313714,5463724,5613717,5763714,5913737,6063722,6213725,6363709,6513711,6663722,6813709,6963706,7113732,7263717,7413709,7563722,7713701,7863717,8013702,8163702,8313725,8463709,8613702,8763714,8913694,9063709,9213699,9363694,9513691,9663702,9813691,9963687,10113724,10263702,10413686,10563683,10713683,10863694,11013686,11163684,11313679,11463691,11613679,11763678,11913676,12063686,12213680,12363671,12513699,12663701,12813702,12963675,13113686,13263679,13413671,13563668,13713668,13863786,14013671,14163663,14313678,14463691,14613663,14763661,14913656,15063686,15213663,15363656,15513656,15663663,15813657,15963652,16113648,16263663"
0xDD,0x00,0x55,"0x00,0xFC",0x25,2,"1961,4805"
0xE9,,0x55,,0x00,90,"33747,183747,333748,633748,783740,933740,1083755,1233739,1383740,1533740,1833740,1983740,2133732,2283747,2433732,2583732,2733732,3333725,3483763,3633725,3783740,4083732,4533717,4683732,4833717,4983717,5283725,5433714,5583714,5883724,6033709,6183709,6333725,6483725,6633707,6783709,6933709,7083716,7233702,7383702,7533701,7833702,7983717,8283725,8583694,8733694,8883732,9033693,9183694,9333717,9483702,9633691,9783686,9933686,10083699,10233686,10383686,10533683,10833687,10983679,11133678,11283801,11433694,11733694,11883702,12033686,12183671,12483702,12633687,12783684,12933693,13233678,13383664,13533663,13833663,13983663,14133663,14283671,14433664,14583664,14733656,15033656,15183655,15333656,15483663,15783656,15933648,16083663,16233648,16383648"
0xE9,,0x55,,0xFF,20,"483778,1683748,2883740,3033732,3183732,3933740,4233721,4383724,5133740,5733709,7683717,8133701,8433724,10683694,11583679,12333691,13083679,13683694,14883671,15633653"
0xE9,0x00,0x55,,0x00,2,"1365,4208"
