ID,Break,Sync,Data,Checksum,Count,Timestamps
0x8E,,0x55,"0x62,0x7F",0x8F,1,14941355
0x9C,,0x55,"0x00,0x00,0x2B,0x10,0xE0,0xFF,0x3F,0x35",0xD2,128,"121484,271463,421459,571463,721452,871482,1021452,1171475,1321447,1471463,1621447,1771447,1921447,2071447,2221444,2371431,2521440,2671439,2821439,2971429,3121437,3271437,3421447,3571447,3721475,3871428,4021487,4171462,4321462,4471440,4621455,4771521,4921439,5071462,5221432,5371409,5521416,5671440,5821416,5971406,6121417,6271406,6421406,6571398,6721409,6871401,7021401,7171386,7321401,7471399,7621398,7771391,7921398,8071393,8221393,8371386,8521409,8671394,8821391,8971378,9121383,9271386,9421401,9571378,9721406,9871378,10021367,10171370,10321371,10471378,10621375,10771385,10921370,11071368,11221371,11371360,11521383,11671390,11821363,11971352,12121363,12271360,12421383,12571353,12721378,12871345,13021378,13171340,13321378,13471376,13621378,13771340,13921383,14071371,14221345,14371355,14521386,14671371,14821337,14971348,15121337,15271340,15421333,15571325,15721322,15871332,16021325,16171325,16321329,16471347,16621340,16771316,16921322,17071325,17221317,17371317,17521322,17671317,17821310,17971309,18121337,18271309,18421309,18571294,18721339,18871302,19021340,19171301"
0x9C,0x00,0x55,"0x00,0x00,0x2C,0x10,0xE0,0xFF,0x3F,0x35",0xD1,2,"1196,3869"
0xAD,,0x55,,0x00,24,"1271490,3521463,3821475,6521409,8021401,8771378,10421401,10871378,11171363,11471371,11621363,11771371,12221363,12371355,12821497,13721409,14021387,14621355,15971325,16271332,17171317,18071317,18371310,18971301"
0xAD,,0x55,,0xFF,8,"5921417,7721401,9371370,10571371,12671363,13571348,15071370,16871325"
0xAD,0x00,0x55,,0x00,1,2840
0xB1,,0x55,"0x0C,0x00",0x42,74,"26439,176447,326447,476447,626440,776439,926439,1076439,1226432,1376440,1526436,1676436,1826424,1976432,2126432,2276432,2426424,2576424,2726452,2876444,5726401,5876401,6026391,6176394,6326398,6476401,6626409,6776391,6926393,7076394,7226378,7376417,7526409,7676386,7826376,7976383,8126497,8276386,11426347,11576353,11726353,11876352,12026340,12176348,12326371,12476355,12626355,12776340,12926348,13076340,13226332,13376337,13526340,13676355,13826345,16376317,16526317,16676314,16826302,16976309,17126325,17276309,17426302,17576302,17726310,17876302,18026294,18176302,18326299,18476302,18626286,18776294,18926294,19076294"
0xB1,,0x55,"0x04,0xC8",0x81,54,"3026416,3176424,3326447,3476424,3626409,3776417,3926417,4076416,4226406,4376409,4526409,4676409,4826401,4976455,5126408,5276406,5426394,5576401,8426371,8576393,8726378,8876394,9026363,9176394,9326390,9476371,9626378,9776447,9926401,10076386,10226383,10376378,10526363,10676378,10826378,10976393,11126393,11276371,13976348,14126332,14276348,14426321,14576348,14726333,14876345,15026317,15176333,15326324,15476332,15626310,15776317,15926317,16076317,16226307"
0xB1,0x00,0x55,"0x0C,0x00",0x42,2,"2150,4825"
0xC1,,0x55,"0x00,0x10,0x00,0xFF",0x2E,128,"16439,166447,316440,466432,616432,766444,916431,1066429,1216432,1366439,1516424,1666424,1816424,1966432,2116424,2266417,2416440,2566429,2716447,2866432,3016432,3166424,3316409,3466409,3616409,3766417,3916406,4066409,4216401,4366416,4516401,4666401,4816398,4966409,5116394,5266394,5416393,5566409,5716390,5866393,6016386,6166401,6316385,6466398,6616383,6766393,6916378,7066378,7216378,7366398,7516424,7666424,7816490,7966421,8116401,8266386,8416417,8566378,8716386,8866363,9016379,9166375,9316363,9466360,9616378,9766394,9916371,10066378,10216370,10366394,10516355,10666378,10816348,10966386,11116347,11266348,11416348,11566355,11716360,11866340,12016340,12166348,12316337,12466337,12616352,12766348,12916332,13066332,13216329,13366340,13516325,13666325,13816340,13966340,14116340,14266325,14416347,14566332,14716333,14866317,15016332,15166325,15316340,15466310,15616317,15766347,15916309,16066306,16216302,16366317,16516302,16666332,16816301,16966310,17116325,17266294,17416294,17566306,17716294,17866294,18016294,18166301,18316286,18466286,18616286,18766294,18916284,19066287"
0xC1,0x00,0x55,"0x00,0x10,0x00,0xFF",0x2E,2,"1999,4673"
0xC4,,0x55,,0x00,101,"36436,336447,486432,636432,786432,1086432,1386424,1536437,1686424,1836421,2136432,2286444,2436416,2586416,2736432,3186409,3336424,3636409,3786406,3936417,4086401,4236401,4386401,4686398,5136409,5436393,5586391,5736401,5886390,6036386,6186386,6486386,6636386,6936394,7236378,7386393,7536386,7686378,7986370,8286370,8436368,8736378,8886363,9036363,9186363,9336394,9486378,9786394,9936409,10086431,10536401,10686394,10836371,10986347,11136371,11286363,11436360,11586347,11736436,12036355,12186355,12336370,12486355,12636332,12786332,13086329,13386325,13536355,13686325,13836325,13986325,14136353,14286317,14436340,14886317,15036333,15186317,15336324,15486309,15636309,15786309,15936317,16086310,16236302,16386301,16536325,16686302,16836299,17136309,17286302,17436310,17586309,17736302,17886291,18036287,18186286,18336302,18636286,18786283,18936294,19086279"
0xC4,,0x55,,0xFF,27,"186439,936439,1236424,1986424,2886432,3036413,3486409,4536417,4836401,4986394,5286393,6336401,6786378,7086378,7836371,8136383,8586371,9636371,10236370,10386378,11886355,12936348,13236332,14586317,14736347,16986302,18486287"
0xC4,0x00,0x55,,0x00,2,"2267,4938"
0xCA,,0x55,"0xFC,0x7F",0xB8,129,"5737,146447,296440,446440,596432,746447,896440,1046429,1196431,1346440,1496432,1646424,1796424,1946437,2096424,2246444,2396424,2546459,2696421,2846440,2996432,3146424,3296440,3446409,3596409,3746424,3896414,4046409,4196407,4346417,4496406,4646401,4796401,4946409,5096401,5246399,5396393,5546516,5696416,5846394,5996406,6146417,6296394,6446409,6596386,6746432,6896401,7046424,7196439,7346417,7496429,7646403,7796375,7946386,8096394,8246370,8396370,8546383,8696371,8846371,8996363,9146378,9296371,9446363,9596360,9746378,9896378,10046383,10196371,10346394,10496355,10646352,10796348,10946386,11096355,11246348,11396348,11546383,11696363,11846340,11996340,12146378,12296340,12446340,12596349,12746363,12896337,13046332,13196332,13346340,13496353,13646348,13796348,13946337,14096345,14246324,14396340,14546332,14696340,14846317,14996329,15146325,15296332,15446314,15596317,15746347,15896317,16046309,16196306,16346317,16496309,16646302,16796301,16946317,17096332,17246302,17396294,17546309,17696302,17846294,17996291,18146302,18296294,18446287,18596287,18746299,18896286,19046283,19196287"
0xCA,0x00,0x55,"0xFC,0x7F",0xB8,2,"1769,4441"
0xCF,,0x55,"0x0C,0xFE",0x25,74,"86439,236437,386541,536495,686432,836432,986431,1136444,1286429,1436424,1586424,1736439,1886440,2036526,2186474,2336490,2486439,2636454,2786447,5786393,5936401,6086394,6236386,6386386,6536398,6686401,6836386,6986386,7136393,7286386,7436378,7586378,7736409,7886378,8036378,8186371,8336383,11336363,11486345,11636348,11786340,11936355,12086340,12236340,12386371,12536355,12686332,12836332,12986332,13136345,13286332,13436332,13586333,13736355,16286307,16436317,16586414,16736317,16886301,17036302,17186299,17336355,17486314,17636294,17786294,17936322,18086310,18236348,18386287,18536317,18686286,18836286,18986284,19136314"
0xCF,,0x55,"0x04,0xFE",0x2D,54,"2936432,3086414,3236439,3386409,3536424,3686408,3836408,3986409,4136416,4286401,4436401,4586401,4736414,4886401,5036401,5186401,5336409,5486394,5636393,8486371,8636368,8786394,8936378,9086363,9236363,9386363,9536394,9686371,9836378,9986386,10136386,10286378,10436394,10586378,10736363,10886355,11036348,11186347,13886325,14036340,14186324,14336352,14486325,14636337,14786317,14936455,15086317,15236332,15386317,15536324,15686332,15836309,15986325,16136317"
0xCF,0x00,0x55,"0x0C,0xFE",0x25,2,"406,3125"
0xDD,,0x55,"0x00,0xFC",0x25,128,"96444,246439,396436,546447,696440,846432,996432,1146447,1296432,1446432,1596424,1746439,1896432,2046424,2196421,2346551,2496440,2646463,2796455,2946432,3096437,3246447,3396421,3546424,3696417,3846410,3996409,4146417,4296409,4446406,4596401,4746416,4896401,5046398,5196401,5346409,5496398,5646393,5796393,5946401,6096393,6246386,6396386,6546398,6696390,6846386,6996386,7146393,7296386,7446378,7596378,7746406,7896380,8046378,8196371,8346383,8496370,8646370,8796371,8946378,9096370,9246363,9396363,9546370,9696391,9846363,9996375,10146393,10296378,10446383,10596370,10746390,10896355,11046348,11196348,11346363,11496353,11646348,11796340,11946355,12096345,12246348,12396340,12546348,12696340,12846332,12996332,13146345,13296353,13446334,13596332,13746340,13896347,14046325,14196340,14346332,14496348,14646322,14796340,14946329,15096325,15246317,15396325,15546325,15696340,15846309,15996309,16146322,16296310,16446310,16596307,16746317,16896416,17046302,17196298,17346332,17496301,17646294,17796294,17946310,18096294,18246309,18396287,18546394,18696309,18846301,18996286,19146314"
0xDD,0x00,0x55,"0x00,0xFC",0x25,2,"667,3352"
0xE9,,0x55,,0x00,96,"66439,216437,366447,516432,666432,816432,966447,1116447,1416440,1566439,1716424,1866424,2016424,2166432,2316444,2466421,2616417,2766454,2916416,3066432,3216417,3366424,3666409,3966417,4116409,4266401,4416401,4566413,4716401,4866401,5016401,5166408,5316401,5466394,5616393,5766401,6066394,6216386,6366398,6666409,6816383,6966394,7116378,7266378,7416378,7566386,7866378,8166386,8316370,8466370,8616368,8916363,9066363,9216363,9516363,9666360,9816368,9966394,10116371,10266378,10716348,11016348,11316347,11916339,12066363,12516340,12966344,13116332,13266332,13416332,13866325,14166348,14316401,14466325,14766332,14916355,15216340,15366340,15516348,15666317,15816325,16116306,16416302,16566332,16716302,17016317,17316302,17466310,17616294,17766307,17916294,18216294,18516286,18666286,18816286,19116302"
0xE9,,0x55,,0xFF,32,"1266432,3516409,3816408,5916390,6516386,7716375,8016376,8766378,9366375,10416370,10566390,10866378,11166385,11466345,11616348,11766355,12216340,12366378,12666462,12816332,13566339,13716363,14016363,14616355,15066316,15966324,16266306,16866309,17166309,18066291,18366302,18966294"
0xE9,0x00,0x55,,0x00,1,2784
