ID,Break,Sync,Data,Checksum,Count,Timestamps
0xC1,0x00,0x55,"0x00,0x10,0x00,0xFF",0x2E,2,"965,3935"
0xC4,,0x55,"0x01,0xFF",0x3A,102,"71910,221935,371919,521904,671904,821903,971941,1121926,1271901,1421896,1571912,1721911,1871893,2021911,2171910,2321912,2471888,2621919,2771903,2921883,3071884,3221883,3371898,3522011,3671902,3821919,3971911,4121898,4271894,4421894,4571884,4721894,4871871,5021888,5171902,5321872,5471871,5621863,5771877,5921862,6071870,6221863,6371902,6521861,6671884,6821868,6971872,7121858,7271877,7421856,7571886,7721851,7871874,8021845,8171883,8321845,8471850,8621846,8771858,8921845,9071853,9221868,9371851,9521840,9671834,9821837,9971876,10121830,10271830,10421833,10571845,10721830,10871830,11021830,11171837,11321822,11471819,11621820,11771830,11921846,12071837,12221844,12371860,12521812,12671815,12821840,12971822,13121807,13271807,13421807,13571822,13721807,13871807,14021807,14171830,14321799,14471822,14621814,14771830,14921799,15071822,15221799"
0xC4,0x00,0x55,"0x01,0xFF",0x3A,2,"1303,4229"
0xCA,,0x55,"0xFC,0x7F",0xB8,102,"31911,181919,331911,481910,631988,781934,931926,1081926,1231919,1381940,1531919,1681919,1831896,1981912,2131901,2281917,2431918,2581926,2731893,2881910,3031891,3181920,3331888,3481911,3631882,3781904,3931884,4081895,4231877,4381888,4531878,4681874,4831894,4981884,5131878,5281876,5431869,5581878,5731870,5881874,6031884,6181893,6331870,6481862,6631890,6781870,6931863,7081885,7231858,7381870,7531884,7681856,7831862,7981862,8131858,8281845,8431845,8581860,8731853,8881846,9031845,9181858,9331862,9481838,9631840,9781875,9931838,10081850,10231835,10381862,10531838,10681833,10831850,10981845,11131853,11281862,11431842,11581850,11731844,11881903,12031830,12181850,12331821,12481815,12631815,12781844,12931815,13081830,13231814,13381819,13531812,13681806,13831807,13981814,14131830,14281807,14431799,14581814,14731807,14881796,15031796,15181830"
0xCA,0x00,0x55,"0xFC,0x7F",0xB8,2,"724,3707"
0xCF,,0x55,"0x0C,0xFE",0x25,103,"6265,121934,271912,421910,571920,721934,871932,1021926,1171942,1321918,1471902,1621902,1771911,1921896,2071894,2221911,2371904,2521895,2671888,2821888,2971904,3121891,3271884,3421884,3571902,3721885,3871885,4021878,4171894,4321877,4471877,4621876,4771891,4921875,5071870,5221888,5371885,5521870,5671872,5821870,5971877,6121862,6271891,6421861,6571904,6721859,6871884,7021859,7171911,7321878,7471857,7621877,7771904,7921850,8071872,8221869,8371980,8521863,8671862,8821862,8971858,9121870,9271845,9421838,9571850,9721840,9871834,10021833,10171845,10321830,10471830,10621830,10771845,10921830,11071830,11221829,11371840,11521822,11671827,11821845,11971859,12121821,12271834,12421815,12571830,12721819,12871814,13021823,13171822,13321814,13471807,13621807,13771822,13921807,14071807,14221807,14371815,14521799,14671799,14821796,14971815,15121799,15271821"
0xCF,0x00,0x55,"0x0C,0xFE",0x25,2,"2304,5145"
0xDD,,0x55,"0x00,0xFC",0x25,101,"131911,281912,431912,581919,731911,881912,1031903,1181934,1331903,1481919,1631901,1781926,1931903,2081898,2231893,2381904,2531898,2681911,2831888,2981920,3131894,3281903,3431884,3581911,3731891,3881896,4031910,4181894,4331883,4481877,4631877,4781891,4931876,5081875,5231884,5381884,5531875,5681877,5831870,5981883,6131869,6281885,6431888,6581903,6731868,6881863,7031859,7181891,7331861,7481857,7631870,7781862,7931877,8081850,8231853,8381862,8531850,8681958,8831862,8981876,9131870,9281850,9431838,9581850,9731860,9881840,10031840,10181845,10331840,10481830,10631830,10781845,10931830,11081845,11231829,11381837,11531830,11681822,11831819,11981838,12131822,12281845,12431815,12581833,12731840,12881815,13031814,13181822,13331811,13481807,13631807,13781821,13931807,14081804,14231807,14381815,14531807,14681799,14831804,14981814,15131799"
0xDD,0x00,0x55,"0x00,0xFC",0x25,2,"2562,6494"
0xDD,0x00,0x55,"0x00,0xFC,0x25,0x00,0x00,0x0C,0x00,0xC0",0xFF,1,5373
0xE9,,0x55,,0x00,73,"401950,701934,1001917,1151926,1301926,2051896,2351894,2801919,2951891,3101891,3401895,3551884,3701886,3851877,4151891,4301877,4451902,4751875,4901876,5201883,5351869,5651883,5801925,5951876,6101995,6251901,6401877,6551877,6701878,6851884,7001897,7151857,7301878,7601890,7751870,7901847,8051853,8201862,8351845,8651862,8951846,9101891,9251838,9401877,10001845,10151838,10301829,10451830,10601844,10751830,10901830,11051830,11201837,11351822,11651819,11801838,11951845,12251822,12401858,12551814,12701814,13001822,13301815,13601821,13751822,14051827,14201814,14351821,14501799,14651822,14801814,14951814,15251821"
0xE9,,0x55,,0xFF,29,"101911,251912,551904,851933,1451901,1601911,1751895,1901911,2201927,2501895,2651888,3251884,4001894,4601891,5051870,5501870,7451858,8501845,8801853,9551837,9701840,9851834,11501822,12101822,12851814,13151814,13451830,13901807,15101819"
0xE9,0x00,0x55,,0x00,3,"1961,4803,5871"
