Timestamp_us,Break,Sync,ID,Data,Checksum
5242945,,0x55,0x8E,"0x60,0x7F",0x91
5247942,,0x55,0xDD,"0x00,0xFC",0x25
5252942,,0x55,0x1F,"0x7D,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCC
5262937,,0x55,0x80,,0x00
5272965,,0x55,0x9C,"0x00,0x00,0x2B,0x10,0xE0,0xFF,0x3F,0x35",0xD2
5282950,,0x55,0x1F,"0x7E,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCB
5292952,,0x55,0x42,"0x00,0xFF",0xBD
5297934,,0x55,0xCA,"0xFC,0x7F",0xB8
5307937,,0x55,0x0D,"0x00,0x00",0xF2
5318034,,0x55,0xC1,"0x00,0x10,0x00,0xFF",0x2E
5327934,,0x55,0xB1,"0xCC,0x00",0x81
5337937,,0x55,0xC4,"0x01,0xFF",0x3A
5347942,,0x55,0x1F,"0x7E,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCB
5357952,,0x55,0x6A,"0x24,0xA0,0x00,0x00,0x00,0xFF,0xFF,0xFF",0xD0
5367949,,0x55,0xE9,,0xFF
5372952,,0x55,0xAD,,0x00
5387952,,0x55,0xCF,"0x0C,0xFE",0x25
5392952,,0x55,0x8E,"0x60,0x7F",0x91
5397960,,0x55,0xDD,"0x00,0xFC",0x25
5402952,,0x55,0x1F,"0x7E,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCB
5412945,,0x55,0x80,,0x00
5422980,,0x55,0x9C,"0x00,0x00,0x2B,0x10,0xE0,0xFF,0x3F,0x35",0xD2
5432937,,0x55,0x1F,"0x7E,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCB
5442960,,0x55,0x42,"0x00,0xFF",0xBD
5447967,,0x55,0xCA,"0xFC,0x7F",0xB8
5457975,,0x55,0x0D,"0x00,0x00",0xF2
5467980,,0x55,0xC1,"0x00,0x10,0x00,0xFF",0x2E
5477934,,0x55,0xB1,"0xCC,0x00",0x81
5487927,,0x55,0xC4,"0x01,0xFF",0x3A
5497929,,0x55,0x1F,"0x7E,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCB
5507929,,0x55,0x6A,"0x24,0xA0,0x00,0x00,0x00,0xFF,0xFF,0xFF",0xD0
5517927,,0x55,0xE9,,0x00
5527937,,0x55,0x61,"0x20,0x44,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF",0x3A
5537929,,0x55,0xCF,"0x0C,0xFE",0x25
5542957,,0x55,0x8E,"0x60,0x7F",0x91
5547926,,0x55,0xDD,"0x00,0xFC",0x25
5552945,,0x55,0x1F,"0x7E,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCB
5562949,,0x55,0x80,,0x00
5572952,,0x55,0x9C,"0x00,0x00,0x2B,0x10,0xE0,0xFF,0x3F,0x35",0xD2
5582952,,0x55,0x1F,"0x7E,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCB
5592960,,0x55,0x42,"0x00,0xFF",0xBD
5597937,,0x55,0xCA,"0xFC,0x7F",0xB8
5607945,,0x55,0x0D,"0x00,0x00",0xF2
5617929,,0x55,0xC1,"0x00,0x10,0x00,0xFF",0x2E
5628074,,0x55,0xB1,"0xCC,0x00",0x81
5637937,,0x55,0xC4,"0x01,0xFF",0x3A
5647937,,0x55,0x1F,"0x7E,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCB
5657937,,0x55,0x6A,"0x24,0xA0,0x00,0x00,0x00,0xFF,0xFF,0xFF",0xD0
5667937,,0x55,0xE9,,0x00
5677937,,0x55,0x61,"0x20,0x44,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF",0x3A
5687929,,0x55,0xCF,"0x0C,0xFE",0x25
5692949,,0x55,0x8E,"0x60,0x7F",0x91
5697929,,0x55,0xDD,"0x00,0xFC",0x25
5702949,,0x55,0x1F,"0x7E,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCB
5712945,,0x55,0x80,,0x00
5722952,,0x55,0x9C,"0x00,0x00,0x2B,0x10,0xE0,0xFF,0x3F,0x35",0xD2
5732950,,0x55,0x1F,"0x7E,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCB
5742952,,0x55,0x42,"0x00,0xFF",0xBD
5747929,,0x55,0xCA,"0xFC,0x7F",0xB8
5757922,,0x55,0x0D,"0x00,0x00",0xF2
5767945,,0x55,0xC1,"0x00,0x10,0x00,0xFF",0x2E
5777942,,0x55,0xB1,"0xCC,0x00",0x81
5787922,,0x55,0xC4,"0x01,0xFF",0x3A
5797929,,0x55,0x1F,"0x7E,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCB
5807927,,0x55,0x6A,"0x24,0xA0,0x00,0x00,0x00,0xFF,0xFF,0xFF",0xD0
5817929,,0x55,0xE9,,0xFF
5822952,,0x55,0xAD,,0x00
5837945,,0x55,0xCF,"0x0C,0xFE",0x25
5842937,,0x55,0x8E,"0x60,0x7F",0x91
5847937,,0x55,0xDD,"0x00,0xFC",0x25
5852934,,0x55,0x1F,"0x7E,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCB
5862937,,0x55,0x80,,0x00
5872937,,0x55,0x9C,"0x00,0x00,0x2B,0x10,0xE0,0xFF,0x3F,0x35",0xD2
5882952,,0x55,0x1F,"0x7E,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCB
5892949,,0x55,0x42,"0x00,0xFF",0xBD
5897926,,0x55,0xCA,"0xFC,0x7F",0xB8
5907922,,0x55,0x0D,"0x00,0x00",0xF2
5917945,,0x55,0xC1,"0x00,0x10,0x00,0xFF",0x2E
5927929,,0x55,0xB1,"0xCC,0x00",0x81
5938056,,0x55,0xC4,"0x01,0xFF",0x3A
5947922,,0x55,0x1F,"0x7E,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCB
5957929,,0x55,0x6A,"0x24,0xA0,0x00,0x00,0x00,0xFF,0xFF,0xFF",0xD0
5967929,,0x55,0xE9,,0x00
5977945,,0x55,0x61,"0x20,0x44,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF",0x3A
5987929,,0x55,0xCF,"0x0C,0xFE",0x25
5992945,,0x55,0x8E,"0x60,0x7F",0x91
5997926,,0x55,0xDD,"0x00,0xFC",0x25
6002949,,0x55,0x1F,"0x7E,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCB
6012952,,0x55,0x80,,0xFF
6017929,,0x55,0x32,"0x09,0x00",0xC4
6022942,,0x55,0x9C,"0x00,0x00,0x2B,0x10,0xE0,0xFF,0x3F,0x35",0xD2
6032935,,0x55,0x1F,"0x7E,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCB
6042936,,0x55,0x42,"0x00,0xFF",0xBD
6047934,,0x55,0xCA,"0xFC,0x7F",0xB8
6057929,,0x55,0x0D,"0x00,0x00",0xF2
6067937,,0x55,0xC1,"0x00,0x10,0x00,0xFF",0x2E
6077975,,0x55,0xB1,"0xCC,0x00",0x81
6087922,,0x55,0xC4,"0x11,0xFF",0x2A
6097942,,0x55,0x1F,"0x7E,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCB
6107927,,0x55,0x6A,"0x24,0xA0,0x00,0x00,0x00,0xFF,0xFF,0xFF",0xD0
6117927,,0x55,0xE9,,0x00
6127926,,0x55,0x61,"0x20,0x44,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF",0x3A
6137922,,0x55,0xCF,"0x0C,0xFE",0x25
6142945,,0x55,0x8E,"0x60,0x7F",0x91
6147927,,0x55,0xDD,"0x00,0xFC",0x25
6152944,,0x55,0x1F,"0x7E,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCB
6162952,,0x55,0x80,,0xFF
6167929,,0x55,0x32,"0x09,0x00",0xC4
6172937,,0x55,0x9C,"0x00,0x00,0x2B,0x10,0xE0,0xFF,0x3F,0x35",0xD2
6182945,,0x55,0x1F,"0x7E,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCB
6192952,,0x55,0x42,"0x00,0xFF",0xBD
6197927,,0x55,0xCA,"0xFC,0x7F",0xB8
6207922,,0x55,0x0D,"0x00,0x00",0xF2
6217922,,0x55,0xC1,"0x00,0x10,0x00,0xFF",0x2E
6227949,,0x55,0xB1,"0xCC,0x00",0x81
6237937,,0x55,0xC4,"0x01,0xFF",0x3A
6247937,,0x55,0x1F,"0x7E,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCB
6257937,,0x55,0x6A,"0x24,0xA0,0x00,0x00,0x00,0xFF,0xFF,0xFF",0xD0
6267937,,0x55,0xE9,,0x00
6277960,,0x55,0x61,"0x20,0x44,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF",0x3A
6287922,,0x55,0xCF,"0x0C,0xFE",0x25
6292942,,0x55,0x8E,"0x60,0x7F",0x91
6297927,,0x55,0xDD,"0x00,0xFC",0x25
6302949,,0x55,0x1F,"0x7E,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCB
6312942,,0x55,0x80,,0x00
6322942,,0x55,0x9C,"0x00,0x00,0x2B,0x10,0xE0,0xFF,0x3F,0x35",0xD2
6332942,,0x55,0x1F,"0x7E,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCB
6342945,,0x55,0x42,"0x00,0xFF",0xBD
6347922,,0x55,0xCA,"0xFC,0x7F",0xB8
6357921,,0x55,0x0D,"0x00,0x00",0xF2
6367919,,0x55,0xC1,"0x00,0x10,0x00,0xFF",0x2E
6377945,,0x55,0xB1,"0x8C,0x00",0xC1
6387921,,0x55,0xC4,"0x01,0xFF",0x3A
6397934,,0x55,0x1F,"0x7E,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCB
6407929,,0x55,0x6A,"0x24,0xA0,0x00,0x00,0x00,0xFF,0xFF,0xFF",0xD0
6417937,,0x55,0xE9,,0x00
6427934,,0x55,0x61,"0x20,0x44,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF",0x3A
6437957,,0x55,0xCF,"0x0C,0xFE",0x25
6442934,,0x55,0x8E,"0x60,0x7F",0x91
6447934,,0x55,0xDD,"0x00,0xFC",0x25
6452934,,0x55,0x1F,"0x7E,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCB
6462937,,0x55,0x80,,0x00
6472934,,0x55,0x9C,"0x00,0x00,0x2B,0x10,0xE0,0xFF,0x3F,0x35",0xD2
6482945,,0x55,0x1F,"0x7E,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCB
6492944,,0x55,0x42,"0x00,0xFF",0xBD
6497937,,0x55,0xCA,"0xFC,0x7F",0xB8
6507921,,0x55,0x0D,"0x00,0x00",0xF2
6517936,,0x55,0xC1,"0x00,0x10,0x00,0xFF",0x2E
6527944,,0x55,0xB1,"0x8C,0x00",0xC1
6537952,,0x55,0xC4,"0x01,0xFF",0x3A
6547922,,0x55,0x1F,"0x7E,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCB
6557922,,0x55,0x6A,"0x24,0xA0,0x00,0x00,0x00,0xFF,0xFF,0xFF",0xD0
6567952,,0x55,0xE9,,0xFF
6572944,,0x55,0xAD,,0x00
6587929,,0x55,0xCF,"0x0C,0xFE",0x25
6592945,,0x55,0x8E,"0x60,0x7F",0x91
6597945,,0x55,0xDD,"0x00,0xFC",0x25
6602945,,0x55,0x1F,"0x7E,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCB
6612942,,0x55,0x80,,0x00
6622945,,0x55,0x9C,"0x00,0x00,0x2B,0x10,0xE0,0xFF,0x3F,0x35",0xD2
6632960,,0x55,0x1F,"0x7E,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCB
6642937,,0x55,0x42,"0x00,0xFF",0xBD
6647960,,0x55,0xCA,"0xFC,0x7F",0xB8
6657926,,0x55,0x0D,"0x00,0x00",0xF2
6667929,,0x55,0xC1,"0x00,0x10,0x00,0xFF",0x2E
6677944,,0x55,0xB1,"0x8C,0x00",0xC1
6687934,,0x55,0xC4,"0x01,0xFF",0x3A
6697922,,0x55,0x1F,"0x7E,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCB
6707945,,0x55,0x6A,"0x24,0xA0,0x00,0x00,0x00,0xFF,0xFF,0xFF",0xD0
6717922,,0x55,0xE9,,0x00
6727929,,0x55,0x61,"0x20,0x44,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF",0x3A
6737919,,0x55,0xCF,"0x0C,0xFE",0x25
6742934,,0x55,0x8E,"0x60,0x7F",0x91
6747942,,0x55,0xDD,"0x00,0xFC",0x25
6752936,,0x55,0x1F,"0x7E,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCB
6762942,,0x55,0x80,,0x00
6772944,,0x55,0x9C,"0x00,0x00,0x2B,0x10,0xE0,0xFF,0x3F,0x35",0xD2
6782937,,0x55,0x1F,"0x7D,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCC
6792944,,0x55,0x42,"0x00,0xFF",0xBD
6797945,,0x55,0xCA,"0xFC,0x7F",0xB8
6807945,,0x55,0x0D,"0x00,0x00",0xF2
6817937,,0x55,0xC1,"0x00,0x10,0x00,0xFF",0x2E
6827975,,0x55,0xB1,"0x8C,0x00",0xC1
6837944,,0x55,0xC4,"0x01,0xFF",0x3A
6847929,,0x55,0x1F,"0x7D,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCC
6857952,,0x55,0x6A,"0x24,0xA0,0x00,0x00,0x00,0xFF,0xFF,0xFF",0xD0
