Timestamp_us,Break,Sync,ID,Data,Checksum
2293747,,0x55,0x61,"0x20,0x44,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF",0x3A
2303732,,0x55,0xCF,"0x0C,0xFE",0x25
2308755,,0x55,0x8E,"0x60,0x7F",0x91
2313732,,0x55,0xDD,"0x00,0xFC",0x25
2318755,,0x55,0x1F,"0x7E,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCB
2328791,,0x55,0x80,"0x80,0xFF",0xFE
2333755,,0x55,0x32,"0x09,0x00",0xC4
2338755,,0x55,0x9C,"0x00,0x00,0x2B,0x10,0xE0,0xFF,0x3F,0x35",0xD2
2348755,,0x55,0x1F,"0x7E,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCB
2358763,,0x55,0x42,"0x00,0xFF",0xBD
2363732,,0x55,0xCA,"0xFC,0x7F",0xB8
2373732,,0x55,0x0D,"0x00,0x00",0xF2
2383732,,0x55,0xC1,"0x00,0x10,0x00,0xFF",0x2E
2393747,,0x55,0xB1,"0x0C,0x00",0x42
2403732,,0x55,0xC4,,0xFF
2413740,,0x55,0x1F,"0x7E,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCB
2423737,,0x55,0x6A,"0x24,0xA0,0x00,0x00,0x00,0xFF,0xFF,0xFF",0xD0
2433732,,0x55,0xE9,,0x00
2443747,,0x55,0x61,"0x20,0x44,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF",0x3A
2453748,,0x55,0xCF,"0x0C,0xFE",0x25
2458748,,0x55,0x8E,"0x60,0x7F",0x91
2463748,,0x55,0xDD,"0x00,0xFC",0x25
2468748,,0x55,0x1F,"0x7E,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCB
2478760,,0x55,0x80,"0x80,0xFF",0xFE
2483748,,0x55,0x32,"0x09,0x00",0xC4
2488747,,0x55,0x9C,"0x00,0x00,0x2B,0x10,0xE0,0xFF,0x3F,0x35",0xD2
2498755,,0x55,0x1F,"0x7E,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCB
2508755,,0x55,0x42,"0x00,0xFF",0xBD
2513732,,0x55,0xCA,"0xFC,0x7F",0xB8
2523732,,0x55,0x0D,"0x00,0x00",0xF2
2533732,,0x55,0xC1,"0x00,0x10,0x00,0xFF",0x2E
2543732,,0x55,0xB1,"0x0C,0x00",0x42
2553729,,0x55,0xC4,,0x00
2573732,,0x55,0x6A,"0x24,0xA0,0x00,0x00,0x00,0xFF,0xFF,0xFF",0xD0
2583732,,0x55,0xE9,,0x00
2593747,,0x55,0x61,"0x20,0x44,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF",0x3A
2603732,,0x55,0xCF,"0x0C,0xFE",0x25
2608755,,0x55,0x8E,"0x60,0x7F",0x91
2613740,,0x55,0xDD,"0x00,0xFC",0x25
2618762,,0x55,0x1F,"0x7E,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCB
2628771,,0x55,0x80,"0x80,0xFF",0xFE
2633732,,0x55,0x32,"0x09,0x00",0xC4
2638755,,0x55,0x9C,"0x00,0x00,0x2B,0x10,0xE0,0xFF,0x3F,0x35",0xD2
2648744,,0x55,0x1F,"0x7E,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCB
2658745,,0x55,0x42,"0x00,0xFF",0xBD
2663744,,0x55,0xCA,"0xFC,0x7F",0xB8
2673740,,0x55,0x0D,"0x00,0x00",0xF2
2683740,,0x55,0xC1,"0x00,0x10,0x00,0xFF",0x2E
2693740,,0x55,0xB1,"0x0C,0x00",0x42
2703729,,0x55,0xC4,,0xFF
2713730,,0x55,0x1F,"0x7E,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCB
2723738,,0x55,0x6A,"0x24,0xA0,0x00,0x00,0x00,0xFF,0xFF,0xFF",0xD0
2733732,,0x55,0xE9,,0x00
2743740,,0x55,0x61,"0x20,0x44,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF",0x3A
2753732,,0x55,0xCF,"0x0C,0xFE",0x25
2758778,,0x55,0x8E,"0x60,0x7F",0x91
2763730,,0x55,0xDD,"0x00,0xFC",0x25
2768779,,0x55,0x1F,"0x7E,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCB
2778793,,0x55,0x80,"0x80,0xFF",0xFE
2783732,,0x55,0x32,"0x09,0x00",0xC4
2788786,,0x55,0x9C,"0x00,0x00,0x2B,0x10,0xE0,0xFF,0x3F,0x35",0xD2
2798748,,0x55,0x1F,"0x7E,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCB
2808755,,0x55,0x42,"0x00,0xFF",0xBD
2813732,,0x55,0xCA,"0xFC,0x7F",0xB8
2823729,,0x55,0x0D,"0x00,0x00",0xF2
2833729,,0x55,0xC1,"0x00,0x10,0x00,0xFF",0x2E
2843740,,0x55,0xB1,"0x0C,0x00",0x42
2853740,,0x55,0xC4,,0x00
2873740,,0x55,0x6A,"0x24,0xA0,0x00,0x00,0x00,0xFF,0xFF,0xFF",0xD0
2883740,,0x55,0xE9,,0xFF
2888740,,0x55,0xAD,,0x00
2903732,,0x55,0xCF,"0x0C,0xFE",0x25
2908755,,0x55,0x8E,"0x60,0x7F",0x91
2913732,,0x55,0xDD,"0x00,0xFC",0x25
2918752,,0x55,0x1F,"0x7E,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCB
2928767,,0x55,0x80,"0x80,0xFF",0xFE
2933745,,0x55,0x32,"0x09,0x00",0xC4
2938741,,0x55,0x9C,"0x00,0x00,0x2B,0x10,0xE0,0xFF,0x3F,0x35",0xD2
2948748,,0x55,0x1F,"0x7E,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCB
2958755,,0x55,0x42,"0x00,0xFF",0xBD
2963730,,0x55,0xCA,"0xFC,0x7F",0xB8
2973725,,0x55,0x0D,"0x00,0x00",0xF2
2983732,,0x55,0xC1,"0x00,0x10,0x00,0xFF",0x2E
2993740,,0x55,0xB1,"0x0C,0x00",0x42
3003725,,0x55,0xC4,,0x00
3023755,,0x55,0x6A,"0x24,0xA0,0x00,0x00,0x00,0xFF,0xFF,0xFF",0xD0
3033732,,0x55,0xE9,,0xFF
3038755,,0x55,0xAD,,0x00
3053740,,0x55,0xCF,"0x0C,0xFE",0x25
