Timestamp_us,Break,Sync,ID,Data,Checksum
14821337,,0x55,0x9C,"0x00,0x00,0x2B,0x10,0xE0,0xFF,0x3F,0x35",0xD2
14831340,,0x55,0x1F,"0x7B,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCE
14841348,,0x55,0x42,"0xC8,0xFE",0xF5
14846317,,0x55,0xCA,"0xFC,0x7F",0xB8
14856332,,0x55,0x0D,"0x00,0x00",0xF2
14866317,,0x55,0xC1,"0x00,0x10,0x00,0xFF",0x2E
14876345,,0x55,0xB1,"0x04,0xC8",0x81
14886317,,0x55,0xC4,,0x00
14906325,,0x55,0x6A,"0x24,0xA0,0x00,0x00,0x00,0xFF,0xFF,0xFF",0xD0
14916355,,0x55,0xE9,,0x00
14926332,,0x55,0x61,"0x20,0x44,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF",0x3A
14936455,,0x55,0xCF,"0x04,0xFE",0x2D
14941355,,0x55,0x8E,"0x62,0x7F",0x8F
14946329,,0x55,0xDD,"0x00,0xFC",0x25
14951347,,0x55,0x1F,"0x7B,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCE
14961317,,0x55,0x80,,0x00
14971348,,0x55,0x9C,"0x00,0x00,0x2B,0x10,0xE0,0xFF,0x3F,0x35",0xD2
14981337,,0x55,0x1F,"0x7B,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCE
14991360,,0x55,0x42,"0xC8,0xFE",0xF5
14996329,,0x55,0xCA,"0xFC,0x7F",0xB8
15006317,,0x55,0x0D,"0x00,0x00",0xF2
15016332,,0x55,0xC1,"0x00,0x10,0x00,0xFF",0x2E
15026317,,0x55,0xB1,"0x04,0xC8",0x81
15036333,,0x55,0xC4,,0x00
15056329,,0x55,0x6A,"0x24,0xA0,0x00,0x00,0x00,0xFF,0xFF,0xFF",0xD0
15066316,,0x55,0xE9,,0xFF
15071370,,0x55,0xAD,,0xFF
15076363,,0x55,0x61,"0x20,0x44,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF",0x3A
15086317,,0x55,0xCF,"0x04,0xFE",0x2D
15091475,,0x55,0x8E,"0x60,0x7F",0x91
15096325,,0x55,0xDD,"0x00,0xFC",0x25
15101337,,0x55,0x1F,"0x7B,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCE
15111355,,0x55,0x80,,0x00
15121337,,0x55,0x9C,"0x00,0x00,0x2B,0x10,0xE0,0xFF,0x3F,0x35",0xD2
15131324,,0x55,0x1F,"0x7B,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCE
15141332,,0x55,0x42,"0xC8,0xFE",0xF5
15146325,,0x55,0xCA,"0xFC,0x7F",0xB8
15156340,,0x55,0x0D,"0x00,0x00",0xF2
15166325,,0x55,0xC1,"0x00,0x10,0x00,0xFF",0x2E
15176333,,0x55,0xB1,"0x04,0xC8",0x81
15186317,,0x55,0xC4,,0x00
15206337,,0x55,0x6A,"0x24,0xA0,0x00,0x00,0x00,0xFF,0xFF,0xFF",0xD0
15216340,,0x55,0xE9,,0x00
15226317,,0x55,0x61,"0x20,0x44,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF",0x3A
15236332,,0x55,0xCF,"0x04,0xFE",0x2D
15241340,,0x55,0x8E,"0x60,0x7F",0x91
15246317,,0x55,0xDD,"0x00,0xFC",0x25
15251333,,0x55,0x1F,"0x7B,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCE
15261340,,0x55,0x80,,0x00
15271340,,0x55,0x9C,"0x00,0x00,0x2B,0x10,0xE0,0xFF,0x3F,0x35",0xD2
15281340,,0x55,0x1F,"0x7B,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCE
15291340,,0x55,0x42,"0xC8,0xFE",0xF5
15296332,,0x55,0xCA,"0xFC,0x7F",0xB8
15306309,,0x55,0x0D,"0x00,0x00",0xF2
15316340,,0x55,0xC1,"0x00,0x10,0x00,0xFF",0x2E
15326324,,0x55,0xB1,"0x04,0xC8",0x81
15336324,,0x55,0xC4,,0x00
15356333,,0x55,0x6A,"0x24,0xA0,0x00,0x00,0x00,0xFF,0xFF,0xFF",0xD0
15366340,,0x55,0xE9,,0x00
15376355,,0x55,0x61,"0x20,0x44,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF",0x3A
15386317,,0x55,0xCF,"0x04,0xFE",0x2D
15391332,,0x55,0x8E,"0x60,0x7F",0x91
15396325,,0x55,0xDD,"0x00,0xFC",0x25
15401340,,0x55,0x1F,"0x7B,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCE
15411564,,0x55,0x80,,0x00
15421333,,0x55,0x9C,"0x00,0x00,0x2B,0x10,0xE0,0xFF,0x3F,0x35",0xD2
