Timestamp_us,Break,Sync,ID,Data,Checksum
7188083,,0x55,0x9C,"0x00,0x00,0x2B,0x10,0xE0,0xFF,0x3F,0x35",0xD2
7198165,,0x55,0x1F,"0x7D,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCC
7208076,,0x55,0x42,"0x00,0xFF",0xBD
7213050,,0x55,0xCA,"0xFC,0x7F",0xB8
7223061,,0x55,0x0D,"0x00,0x00",0xF2
7233053,,0x55,0xC1,"0x00,0x10,0x00,0xFF",0x2E
7243065,,0x55,0xB1,"0x2C,0x00",0x22
7253038,,0x55,0xC4,"0x01,0xFF",0x3A
7263053,,0x55,0x1F,"0x7D,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCC
7273037,,0x55,0x6A,"0x24,0xA0,0x00,0x00,0x00,0xFF,0xFF,0xFF",0xD0
7283052,,0x55,0xE9,,0x00
7293042,,0x55,0x61,"0x20,0x44,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF",0x3A
7303068,,0x55,0xCF,"0x0C,0xFE",0x25
7308061,,0x55,0x8E,"0x60,0x7F",0x91
7313050,,0x55,0xDD,"0x00,0xFC",0x25
7318058,,0x55,0x1F,"0x7D,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCC
7328060,,0x55,0x80,,0x00
7338088,,0x55,0x9C,"0x00,0x00,0x2B,0x10,0xE0,0xFF,0x3F,0x35",0xD2
7348065,,0x55,0x1F,"0x7D,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCC
7358106,,0x55,0x42,"0x00,0xFF",0xBD
7363088,,0x55,0xCA,"0xFC,0x7F",0xB8
7373038,,0x55,0x0D,"0x00,0x00",0xF2
7383053,,0x55,0xC1,"0x00,0x10,0x00,0xFF",0x2E
7393045,,0x55,0xB1,"0x2C,0x00",0x22
7403091,,0x55,0xC4,"0x01,0xFF",0x3A
7413068,,0x55,0x1F,"0x7D,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCC
7423068,,0x55,0x6A,"0x24,0xA0,0x00,0x00,0x00,0xFF,0xFF,0xFF",0xD0
7433068,,0x55,0xE9,,0x00
7443073,,0x55,0x61,"0x20,0x44,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF",0x3A
7453037,,0x55,0xCF,"0x0C,0xFE",0x25
7458053,,0x55,0x8E,"0x60,0x7F",0x91
7463058,,0x55,0xDD,"0x00,0xFC",0x25
7468061,,0x55,0x1F,"0x7D,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCC
7478148,,0x55,0x80,,0x00
7488076,,0x55,0x9C,"0x00,0x00,0x2B,0x10,0xE0,0xFF,0x3F,0x35",0xD2
7498107,,0x55,0x1F,"0x7D,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCC
7508163,,0x55,0x42,"0x00,0xFF",0xBD
7513037,,0x55,0xCA,"0xFC,0x7F",0xB8
7523053,,0x55,0x0D,"0x00,0x00",0xF2
7533035,,0x55,0xC1,"0x00,0x10,0x00,0xFF",0x2E
7543068,,0x55,0xB1,"0x2C,0x00",0x22
7553038,,0x55,0xC4,"0x01,0xFF",0x3A
7563060,,0x55,0x1F,"0x7D,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCC
7573038,,0x55,0x6A,"0x24,0xA0,0x00,0x00,0x00,0xFF,0xFF,0xFF",0xD0
