Timestamp_us,Break,Sync,ID,Data,Checksum
10919180,,0x55,0x6A,"0x24,0xA0,0x00,0x00,0x00,0xFF,0xFF,0xFF",0xD0
10929179,,0x55,0xE9,,0x00
10939187,,0x55,0x61,"0x20,0x44,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF",0x3A
10949195,,0x55,0xCF,"0x0C,0xFE",0x25
10954164,,0x55,0x8E,"0x60,0x7F",0x91
10959188,,0x55,0xDD,"0x00,0xFC",0x25
10964164,,0x55,0x1F,"0x7E,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCB
10974164,,0x55,0x80,"0x80,0xFF",0xFE
10979187,,0x55,0x32,"0x09,0x00",0xC4
10984173,,0x55,0x9C,"0x00,0x00,0x2A,0x10,0xE0,0xFF,0x3F,0x35",0xD3
10994179,,0x55,0x1F,"0x7E,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCB
11004179,,0x55,0x42,"0x00,0xFF",0xBD
11009185,,0x55,0xCA,"0xFC,0x7F",0xB8
11019157,,0x55,0x0D,"0x00,0x00",0xF2
11029195,,0x55,0xC1,"0x00,0x10,0x00,0xFF",0x2E
11039172,,0x55,0xB1,"0x0C,0x00",0x42
11049286,,0x55,0xC4,,0x00
11069186,,0x55,0x6A,"0x24,0xA0,0x00,0x00,0x00,0xFF,0xFF,0xFF",0xD0
11079157,,0x55,0xE9,,0x00
11089172,,0x55,0x61,"0x20,0x44,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF",0x3A
11099165,,0x55,0xCF,"0x0C,0xFE",0x25
