Timestamp_s,ID,Extended,RTR,Length,D0,D1,D2,D3,D4,D5,D6,D7
0.812674,707,0,0,8,0,0,0,0,0,0,255,0
0.820907,915,0,0,8,0,0,0,0,0,0,0,0
0.822547,917,0,0,8,3,255,7,255,0,0,240,0
0.827563,729,0,0,8,0,0,0,108,0,0,0,0
0.832186,290,0,0,4,4,2,0,0,,,,
0.842522,584,0,0,8,0,0,255,255,255,3,255,255
0.843459,736,0,0,8,64,192,0,255,89,94,97,94
0.843993,825,0,0,2,0,90,,,,,,
0.848777,918,0,0,8,217,152,1,70,253,111,253,111
0.851074,914,0,0,8,217,152,1,70,253,111,253,111
0.852207,456,0,0,4,0,0,0,0,,,,
0.853208,762,0,0,8,0,1,0,24,0,0,0,0
0.860488,992,0,0,8,0,49,67,54,83,82,70,72
0.861489,915,0,0,8,0,0,0,0,0,0,0,0
0.862687,690,0,0,8,255,255,255,0,20,4,255,0
0.867569,729,0,0,8,0,0,0,108,0,0,0,0
0.872442,802,0,0,8,2,78,0,0,55,255,255,255
0.873872,1082,0,0,8,253,62,191,255,255,255,255,255
0.877045,299,0,0,1,3,,,,,,,
0.878590,855,0,0,8,0,0,0,0,0,0,0,0
0.879583,727,0,0,8,32,0,0,0,0,0,0,0
0.882484,818,0,0,8,0,80,216,80,100,9,255,25
0.885647,827,0,0,8,42,255,2,233,0,0,0,0
0.887508,918,0,0,8,217,152,1,70,253,111,253,111
0.889028,914,0,0,8,217,152,1,70,253,111,253,111
0.892618,767,0,0,8,0,142,0,0,255,255,255,255
0.893627,792,0,0,8,0,0,0,0,0,0,255,0
0.900530,915,0,0,8,0,0,0,0,0,0,0,0
0.902513,590,0,0,8,255,255,16,0,0,0,90,90
0.903466,594,0,0,8,3,0,16,13,128,15,127,139
0.907586,729,0,0,8,0,0,0,108,0,0,0,0
0.912657,707,0,0,8,0,0,0,0,0,0,255,0
0.917670,726,0,0,8,0,0,0,0,0,0,0,0
0.922142,706,0,0,4,19,136,147,0,,,,
0.927559,918,0,0,8,217,152,1,70,253,111,253,111
0.929063,914,0,0,8,217,152,1,70,253,111,253,111
0.929607,761,0,0,2,0,0,,,,,,
0.932168,290,0,0,4,4,2,0,0,,,,
0.933133,562,0,0,8,255,69,0,255,0,0,0,0
0.941140,915,0,0,8,0,0,0,0,0,0,0,0
0.947591,729,0,0,8,0,0,0,108,0,0,0,0
0.955075,1086,0,0,8,253,63,4,15,0,0,0,1
0.957420,720,0,0,6,0,1,0,3,0,67,,
0.958251,860,0,0,6,0,0,16,64,20,0,,
0.960476,992,0,0,8,1,84,53,76,78,51,52,48
0.967532,918,0,0,8,217,152,1,70,253,111,253,111
0.969091,914,0,0,8,217,152,1,70,253,111,253,111
0.972465,802,0,0,8,2,76,0,0,55,255,255,255
0.973442,828,0,0,8,0,102,1,255,0,0,0,0
0.977049,299,0,0,1,3,,,,,,,
0.980362,915,0,0,8,0,0,0,0,0,0,0,0
0.985603,827,0,0,8,41,255,2,233,0,0,0,0
0.987610,729,0,0,8,0,0,0,108,0,0,0,0
0.992576,767,0,0,8,0,142,0,0,255,255,255,255
0.993585,792,0,0,8,0,0,0,0,0,0,255,0
0.995624,828,0,0,8,0,102,1,247,0,0,0,0
0.996609,925,0,0,8,45,0,0,0,0,0,0,0
0.997165,830,0,0,2,0,0,,,,,,
1.002597,590,0,0,8,255,255,16,0,0,0,90,90
1.003559,594,0,0,8,3,0,16,13,128,7,127,139
1.004996,448,0,0,6,0,0,0,128,0,4,,
1.007540,918,0,0,8,217,152,1,70,253,111,253,111
1.009060,914,0,0,8,217,152,1,70,253,111,253,111
1.012626,707,0,0,8,0,0,0,0,0,0,255,0
1.020772,915,0,0,8,0,0,0,0,0,0,0,0
1.027613,729,0,0,8,0,0,0,108,0,0,0,0
1.032155,290,0,0,4,4,2,0,0,,,,
1.042449,736,0,0,8,64,192,0,255,89,94,97,94
1.044318,752,0,0,2,1,0,,,,,,
1.047557,918,0,0,8,217,152,1,70,253,111,253,111
1.048550,1087,0,0,8,253,1,63,255,255,255,255,255
1.049480,914,0,0,8,217,152,1,70,253,111,253,111
1.060528,992,0,0,8,2,52,49,57,0,0,0,0
1.061524,915,0,0,8,0,0,0,0,0,0,0,0
1.062595,690,0,0,8,255,255,255,0,20,4,255,0
1.067628,729,0,0,8,0,0,0,108,0,0,0,0
1.072547,802,0,0,8,2,87,0,0,55,255,255,255
1.073532,828,0,0,8,0,102,1,246,0,0,0,0
1.077053,299,0,0,1,3,,,,,,,
1.079149,727,0,0,8,32,0,0,0,0,0,0,0
1.085553,827,0,0,8,41,255,2,233,0,0,0,0
1.087610,918,0,0,8,217,152,1,70,253,111,253,111
1.089106,914,0,0,8,217,152,1,70,253,111,253,111
1.092587,767,0,0,8,0,142,0,0,255,255,255,255
1.093592,792,0,0,8,0,0,0,0,0,0,255,0
1.100739,915,0,0,8,0,0,0,0,0,0,0,0
1.102466,590,0,0,8,255,255,16,0,0,0,90,90
1.103415,594,0,0,8,3,0,16,13,128,15,127,139
1.107638,729,0,0,8,0,0,0,108,0,0,0,0
1.112616,707,0,0,8,0,0,0,0,0,0,255,0
1.117630,726,0,0,8,0,0,0,0,0,0,0,0
1.122149,706,0,0,4,19,136,146,0,,,,
1.127646,918,0,0,8,217,152,1,70,253,111,253,111
1.129095,914,0,0,8,217,152,1,70,253,111,253,111
1.132167,290,0,0,4,4,2,0,0,,,,
1.133132,562,0,0,8,255,69,0,255,0,0,0,0
1.140511,915,0,0,8,0,0,0,0,0,0,0,0
1.142651,1025,0,0,8,253,3,4,15,0,0,0,1
1.147651,729,0,0,8,0,0,0,108,0,0,0,0
1.160491,992,0,0,8,0,49,67,54,83,82,70,72
1.161354,798,0,0,6,0,64,0,192,0,0,,
1.167585,918,0,0,8,217,152,1,70,253,111,253,111
1.169137,914,0,0,8,217,152,1,70,253,111,253,111
1.172522,802,0,0,8,2,60,0,0,55,255,255,255
1.177051,299,0,0,1,3,,,,,,,
1.181088,915,0,0,8,0,0,0,0,0,0,0,0
1.185518,827,0,0,8,42,255,2,233,0,0,0,0
1.187662,729,0,0,8,0,0,0,108,0,0,0,0
1.192608,767,0,0,8,0,142,0,0,255,255,255,255
1.193616,792,0,0,8,0,0,0,0,0,0,255,0
1.195504,560,0,0,8,3,53,54,8,0,0,0,0
