Timestamp_s,ID,Extended,RTR,Length,D0,D1,D2,D3,D4,D5,D6,D7
0.640304,915,0,0,8,0,0,0,0,0,0,0,0
0.646870,729,0,0,8,0,0,0,108,0,0,0,0
0.655925,690,0,0,8,255,255,255,0,20,4,255,0
0.656485,830,0,0,2,0,0,,,,,,
0.662679,992,0,0,8,2,52,49,57,0,0,0,0
0.666019,802,0,0,8,2,68,0,0,55,255,255,255
0.666948,918,0,0,8,217,152,1,70,253,111,253,111
0.668121,752,0,0,2,1,0,,,,,,
0.669050,914,0,0,8,217,152,1,70,253,111,253,111
0.680328,915,0,0,8,0,0,0,0,0,0,0,0
0.683545,299,0,0,1,3,,,,,,,
0.686089,767,0,0,8,0,142,0,0,255,255,255,255
0.687090,729,0,0,8,0,0,0,108,0,0,0,0
0.688087,792,0,0,8,0,0,0,0,0,0,255,0
0.694972,1082,0,0,8,253,62,191,255,255,255,255,255
0.696086,590,0,0,8,255,255,16,0,0,0,90,90
0.697036,594,0,0,8,3,0,16,13,128,15,127,139
0.706050,707,0,0,8,0,0,0,0,0,0,255,0
0.706980,918,0,0,8,217,152,1,70,253,111,253,111
0.708825,914,0,0,8,217,152,1,70,253,111,253,111
0.713937,828,0,0,8,0,102,1,255,0,0,0,0
0.715672,706,0,0,4,19,136,146,0,,,,
0.720096,915,0,0,8,0,0,0,0,0,0,0,0
0.725648,290,0,0,4,4,2,0,0,,,,
0.726625,562,0,0,8,255,72,0,255,0,0,0,0
0.727626,729,0,0,8,0,0,0,108,0,0,0,0
0.728583,827,0,0,8,44,255,2,49,0,0,0,0
0.729552,946,0,0,8,64,0,102,0,0,255,255,0
0.736836,560,0,0,8,3,54,54,8,0,0,0,0
0.739216,727,0,0,8,32,0,0,0,0,0,0,0
0.746083,946,0,0,8,64,0,104,0,0,255,255,0
0.747060,828,0,0,8,0,102,1,255,0,0,0,0
0.747991,918,0,0,8,217,152,1,70,253,111,253,111
0.748924,914,0,0,8,217,152,1,70,253,111,253,111
0.760116,915,0,0,8,0,0,0,0,0,0,0,0
0.762642,992,0,0,8,0,49,67,54,83,82,70,72
0.763989,448,0,0,6,0,0,0,128,0,4,,
0.764939,846,0,0,8,30,127,30,127,21,31,0,127
0.766108,802,0,0,8,2,66,0,0,55,255,255,255
0.767108,729,0,0,8,0,0,0,108,0,0,0,0
0.768049,826,0,0,8,24,206,56,127,127,127,127,127
0.776815,782,0,0,8,68,107,28,9,7,255,7,255
0.777807,726,0,0,8,0,0,0,0,0,0,0,0
0.783320,1086,0,0,8,253,63,4,15,0,0,0,1
0.783782,299,0,0,1,3,,,,,,,
0.786095,767,0,0,8,0,142,0,0,255,255,255,255
0.787087,828,0,0,8,0,102,1,248,0,0,0,0
0.788088,792,0,0,8,0,0,0,0,0,0,255,0
0.789014,914,0,0,8,217,152,1,70,253,111,253,111
0.789943,918,0,0,8,217,152,1,70,253,111,253,111
0.796111,590,0,0,8,255,255,16,0,0,0,90,90
0.797068,594,0,0,8,3,0,16,13,128,7,127,139
0.800334,915,0,0,8,0,0,0,0,0,0,0,0
0.806039,707,0,0,8,0,0,0,0,0,0,255,0
0.807036,729,0,0,8,0,0,0,108,0,0,0,0
