Timestamp_s,ID,Extended,RTR,Length,D0,D1,D2,D3,D4,D5,D6,D7
0.780625,754,0,0,3,0,0,0,,,,,
0.784784,706,0,0,4,19,136,147,0,,,,
0.785836,729,0,0,8,0,0,0,108,0,0,0,0
0.791370,838,0,0,2,0,0,,,,,,
0.794673,290,0,0,4,4,2,0,0,,,,
0.795642,562,0,0,8,255,70,0,255,0,0,0,0
0.796631,726,0,0,8,0,0,0,0,0,0,0,0
0.805753,918,0,0,8,217,152,1,70,253,111,253,111
0.807383,914,0,0,8,217,152,1,70,253,111,253,111
0.818695,915,0,0,8,0,0,0,0,0,0,0,0
0.825142,1098,0,0,8,1,0,0,0,0,0,0,224
0.826143,729,0,0,8,0,0,0,108,0,0,0,0
0.827105,992,0,0,8,2,52,49,57,0,0,0,0
0.835096,802,0,0,8,2,82,0,0,55,255,255,255
0.836061,827,0,0,8,43,255,2,199,0,0,0,0
0.837046,1100,0,0,8,113,0,0,0,0,0,0,0
0.840478,299,0,0,1,3,,,,,,,
0.845110,947,0,0,8,113,114,66,251,229,183,255,80
0.846036,918,0,0,8,217,152,1,70,253,111,253,111
0.847391,914,0,0,8,217,152,1,70,253,111,253,111
0.854592,1082,0,0,8,253,62,191,255,255,255,255,255
0.855577,767,0,0,8,0,142,0,0,255,255,255,255
0.856596,792,0,0,8,0,0,0,0,0,0,255,0
0.858960,915,0,0,8,0,0,0,0,0,0,0,0
0.865070,590,0,0,8,255,255,16,0,0,0,90,90
0.866071,729,0,0,8,0,0,0,108,0,0,0,0
0.867024,594,0,0,8,3,0,16,13,128,7,127,139
0.875058,707,0,0,8,0,0,0,0,0,0,255,0
0.879599,735,0,0,8,132,0,0,0,0,0,0,0
0.885799,918,0,0,8,217,152,1,70,253,111,253,111
0.887149,798,0,0,6,0,64,0,192,0,0,,
0.888078,914,0,0,8,217,152,1,70,253,111,253,111
0.894651,290,0,0,4,4,2,0,0,,,,
0.899058,915,0,0,8,0,0,0,0,0,0,0,0
0.904964,736,0,0,8,64,192,0,255,89,94,97,94
0.905964,729,0,0,8,0,0,0,108,0,0,0,0
0.914298,448,0,0,6,0,0,0,128,0,4,,
0.925019,690,0,0,8,255,255,255,0,20,4,255,0
0.925952,918,0,0,8,217,152,1,70,253,111,253,111
0.926882,992,0,0,8,0,49,67,54,83,82,70,72
0.927809,914,0,0,8,217,152,1,70,253,111,253,111
0.932490,752,0,0,2,1,0,,,,,,
0.935106,802,0,0,8,2,73,0,0,55,255,255,255
0.936068,827,0,0,8,42,255,2,199,0,0,0,0
0.938841,915,0,0,8,0,0,0,0,0,0,0,0
0.941193,1086,0,0,8,253,63,4,15,0,0,0,1
0.941659,299,0,0,1,3,,,,,,,
0.945858,729,0,0,8,0,0,0,108,0,0,0,0
0.946828,560,0,0,8,3,53,54,8,0,0,0,0
0.955129,767,0,0,8,0,142,0,0,255,255,255,255
0.956137,792,0,0,8,0,0,0,0,0,0,255,0
0.957488,727,0,0,8,32,0,0,0,0,0,0,0
0.965067,590,0,0,8,255,255,16,0,0,0,90,90
0.965993,918,0,0,8,217,152,1,70,253,111,253,111
0.966935,594,0,0,8,3,0,16,13,128,15,127,139
0.967865,914,0,0,8,217,152,1,70,253,111,253,111
0.975102,707,0,0,8,0,0,0,0,0,0,255,0
0.978990,915,0,0,8,0,0,0,0,0,0,0,0
0.984780,706,0,0,4,19,136,147,0,,,,
0.985870,729,0,0,8,0,0,0,108,0,0,0,0
0.994671,290,0,0,4,4,2,0,0,,,,
0.995644,562,0,0,8,255,70,0,255,0,0,0,0
0.996636,726,0,0,8,0,0,0,0,0,0,0,0
1.005804,918,0,0,8,217,152,1,70,253,111,253,111
1.007438,914,0,0,8,217,152,1,70,253,111,253,111
1.019402,915,0,0,8,0,0,0,0,0,0,0,0
1.025233,992,0,0,8,1,84,53,76,78,51,52,48
1.026233,729,0,0,8,0,0,0,108,0,0,0,0
1.031738,1087,0,0,8,253,1,63,255,255,255,255,255
1.035097,802,0,0,8,2,82,0,0,55,255,255,255
1.036066,827,0,0,8,43,255,2,199,0,0,0,0
1.040409,299,0,0,1,3,,,,,,,
1.045867,918,0,0,8,217,152,1,70,253,111,253,111
1.047441,914,0,0,8,217,152,1,70,253,111,253,111
1.055137,767,0,0,8,0,142,0,0,255,255,255,255
1.056146,792,0,0,8,0,0,0,0,0,0,255,0
1.058974,915,0,0,8,0,0,0,0,0,0,0,0
1.065135,590,0,0,8,255,255,16,0,0,0,90,90
1.066134,729,0,0,8,0,0,0,108,0,0,0,0
1.067087,594,0,0,8,3,0,16,13,128,7,127,139
1.075094,707,0,0,8,0,0,0,0,0,0,255,0
1.085117,917,0,0,8,3,255,7,255,0,0,240,0
1.086047,918,0,0,8,217,152,1,70,253,111,253,111
1.087516,914,0,0,8,217,152,1,70,253,111,253,111
1.094659,290,0,0,4,4,2,0,0,,,,
1.099011,915,0,0,8,0,0,0,0,0,0,0,0
1.105028,584,0,0,8,0,0,255,255,255,3,255,255
1.106028,729,0,0,8,0,0,0,108,0,0,0,0
1.106963,736,0,0,8,64,192,0,255,89,94,98,94
1.107499,825,0,0,2,0,90,,,,,,
1.108881,852,0,0,3,91,18,0,,,,,
1.113650,448,0,0,6,0,0,0,128,0,4,,
1.114741,456,0,0,4,0,0,0,0,,,,
1.115737,762,0,0,8,0,1,0,24,0,0,0,0
1.125002,690,0,0,8,255,255,255,0,20,4,255,0
1.125940,918,0,0,8,217,152,1,70,253,111,253,111
1.126897,992,0,0,8,2,52,49,57,0,0,0,0
1.127827,914,0,0,8,217,152,1,70,253,111,253,111
1.128800,1025,0,0,8,253,3,4,15,0,0,0,1
1.135106,802,0,0,8,2,71,0,0,55,255,255,255
1.136071,827,0,0,8,43,255,2,199,0,0,0,0
