ID,Extended,RTR,Length,Data,Count,Timestamps
802,0,0,8,"2,71,0,0,55,255,255,255",11,"0.37493,0.475885,0.774851,0.874866,2.775688,3.574794,3.974787,4.874855,10.374782,13.476651,13.875549"
802,0,0,8,"2,77,0,0,55,255,255,255",10,"2.074776,2.874892,3.274794,3.674792,7.074753,9.574729,10.175471,10.475838,11.275389,13.774655"
802,0,0,8,"2,68,0,0,55,255,255,255",9,"0.67493,4.374863,5.074855,8.174726,10.074796,11.374741,11.574722,13.574649,13.676494"
802,0,0,8,"2,69,0,0,55,255,255,255",9,"1.374792,1.774782,4.475843,5.674827,6.074838,8.27472,8.774716,9.774745,13.374684"
802,0,0,8,"2,70,0,0,55,255,255,255",8,"0.274945,1.27479,5.174828,5.37483,5.774794,7.574739,11.174721,12.174725"
802,0,0,8,"2,75,0,0,55,255,255,255",8,"2.374824,4.274784,4.674863,5.274857,5.574816,7.174736,11.074994,11.475894"
802,0,0,8,"2,74,0,0,55,255,255,255",7,"6.174757,6.374741,10.275214,10.574753,11.974697,12.47692,12.574785"
802,0,0,8,"2,81,0,0,55,255,255,255",6,"0.174964,2.674894,2.974794,3.074784,11.874962,13.174655"
802,0,0,8,"2,64,0,0,55,255,255,255",6,"1.475811,7.274754,7.37476,7.475788,8.074723,11.77471"
802,0,0,8,"2,78,0,0,55,255,255,255",6,"3.774791,5.874897,8.674731,10.974714,12.374833,13.275577"
802,0,0,8,"2,67,0,0,55,255,255,255",5,"1.974788,4.77485,6.274743,8.374786,9.274842"
802,0,0,8,"2,80,0,0,55,255,255,255",4,"1.174829,5.47593,5.974932,13.974698"
802,0,0,8,"2,66,0,0,55,255,255,255",4,"3.475807,8.475791,9.374788,12.974635"
802,0,0,8,"2,63,0,0,55,255,255,255",3,"0.074909,3.874818,9.974801"
802,0,0,8,"2,62,0,0,55,255,255,255",3,"1.074829,1.574806,4.974904"
802,0,0,8,"2,79,0,0,55,255,255,255",3,"2.274797,12.675367,12.875621"
802,0,0,8,"2,76,0,0,55,255,255,255",3,"4.074823,8.874737,14.074657"
802,0,0,8,"2,65,0,0,55,255,255,255",3,"4.574794,6.874772,7.674746"
802,0,0,8,"2,82,0,0,55,255,255,255",3,"8.974765,9.074855,9.174851"
802,0,0,8,"2,88,0,0,55,255,255,255",3,"9.674768,10.674853,13.074697"
802,0,0,8,"2,73,0,0,55,255,255,255",2,"0.574851,2.574785"
802,0,0,8,"2,60,0,0,55,255,255,255",2,"1.674799,10.774729"
802,0,0,8,"2,56,0,0,55,255,255,255",2,"1.874793,14.27469"
802,0,0,8,"2,59,0,0,55,255,255,255",2,"3.374796,6.674767"
802,0,0,8,"2,83,0,0,55,255,255,255",1,2.174782
802,0,0,8,"2,85,0,0,55,255,255,255",1,2.475799
802,0,0,8,"2,57,0,0,55,255,255,255",1,4.174816
802,0,0,8,"2,61,0,0,55,255,255,255",1,7.774706
802,0,0,8,"2,51,0,0,55,255,255,255",1,7.874718
802,0,0,8,"2,86,0,0,55,255,255,255",1,11.675037
802,0,0,8,"2,84,0,0,55,255,255,255",1,12.075431
802,0,0,8,"2,87,0,0,55,255,255,255",1,12.276272
810,0,0,8,"2,0,2,0,0,32,216,43",14,"0.43565,1.43561,2.435522,3.435515,4.435617,5.435536,6.435433,7.435402,8.435405,9.435436,10.43545,11.435881,12.436414,13.436373"
812,0,0,8,"0,0,0,0,0,0,0,0",14,"0.416093,1.415913,2.41591,3.415928,4.416671,5.415976,6.415918,7.415983,8.415858,9.415894,10.416061,11.415827,12.415856,13.41586"
813,0,0,8,"2,34,2,34,1,169,87,0",12,"3.356496,4.356552,5.356642,6.356489,7.356446,8.356493,9.357143,10.356568,11.35719,12.357484,13.357443,14.357981"
813,0,0,8,"2,34,2,34,1,171,88,0",3,"0.356611,1.356506,2.356517"
815,0,0,3,"200,0,0,,,,,",14,"0.390579,1.388902,2.390916,3.388853,4.389851,5.389344,6.389762,7.388746,8.390158,9.388656,10.389219,11.38793,12.388504,13.387849"
818,0,0,8,"0,80,216,80,89,9,255,25",15,"0.385502,0.884878,1.385034,1.88484,2.384876,2.884826,3.385044,3.884858,4.385764,4.884733,5.385456,5.884712,6.385675,6.884712,7.386233"
818,0,0,8,"0,80,216,80,91,9,255,25",8,"7.884743,8.386753,8.884736,9.386209,9.884753,10.386773,10.884676,11.386347"
818,0,0,8,"0,80,216,80,92,9,255,25",5,"11.884706,12.386919,12.884786,13.386266,13.884674"
820,0,0,8,"96,0,0,63,255,252,0,0",15,"0.316778,1.315983,2.315978,3.316004,4.316072,5.316144,6.315952,7.316082,8.315953,9.316042,10.316642,11.316141,12.316338,13.316507,14.316894"
825,0,0,2,"0,90,,,,,,",29,"0.346436,0.846285,1.345333,1.846355,2.346389,2.846295,3.345343,3.846276,4.346316,4.846428,5.345418,5.846297,6.346426,6.8463,7.345351,7.846306,8.346522,8.846282,9.34528,9.846228,10.346323,10.8462,11.345258,11.846175,12.34627,12.846206,13.345247,13.846226,14.346282"
826,0,0,8,"23,142,83,127,127,127,127,127",8,"7.25062,8.250395,9.250166,10.249932,11.249711,12.249498,13.249291,14.249048"
826,0,0,8,"23,142,86,127,127,127,127,127",3,"0.252144,1.251929,2.251701"
826,0,0,8,"23,142,85,127,127,127,127,127",3,"3.251484,4.251604,5.251041"
826,0,0,8,"23,142,84,127,127,127,127,127",1,6.250834
827,0,0,8,"44,255,3,16,0,0,0,0",47,"6.910596,7.21053,7.410493,7.610442,7.810838,8.110335,8.310339,8.510242,8.710208,8.910161,9.110131,9.310076,9.510047,9.709982,9.809968,10.00992,10.109901,10.309849,10.5098,10.609779,10.809731,10.909735,11.109669,11.209656,11.309647,11.509583,11.609563,11.809531,12.009476,12.10945,12.309403,12.409745,12.509358,12.709337,12.809292,12.909272,13.109245,13.209213,13.309187,13.50914,13.60914,13.709096,13.809078,14.009046,14.109005,14.208993,14.308971"
827,0,0,8,"43,255,3,33,0,0,0,0",28,"2.711535,2.81157,2.911494,3.011472,3.111453,3.211443,3.311406,3.411383,3.511365,3.611341,3.71134,3.811295,3.911281,4.011248,4.111252,4.211211,4.311192,4.411182,4.511141,4.611133,4.711094,4.811071,4.911052,5.011084,5.111009,5.210983,5.31097,5.411545"
827,0,0,8,"43,255,3,16,0,0,0,0",28,"7.010604,7.110581,7.310546,7.510488,7.710459,7.910434,8.01038,8.210346,8.410339,8.610266,8.810326,9.010149,9.210112,9.410087,9.610021,9.909987,10.209885,10.409908,10.709777,11.009706,11.409668,11.709553,11.909506,12.209459,12.609354,13.00926,13.409223,13.909098"
827,0,0,8,"43,255,3,41,0,0,0,0",24,"0.012153,0.112986,0.2121,0.312459,0.512671,0.612,0.712171,0.811966,0.912159,1.011918,1.112381,1.31188,1.411876,1.512139,1.611778,1.712204,1.811751,2.011696,2.111675,2.21165,2.311635,2.411618,2.511582,2.611569"
827,0,0,8,"43,255,3,27,0,0,0,0",10,"5.510955,5.610894,5.810845,5.910844,6.010795,6.210757,6.310737,6.510695,6.610676,6.810638"
827,0,0,8,"44,255,3,27,0,0,0,0",4,"5.710851,6.110771,6.410741,6.710639"
827,0,0,8,"42,255,3,41,0,0,0,0",2,"0.412049,1.211856"
827,0,0,8,"41,255,3,41,0,0,0,0",1,1.911705
828,0,0,8,"0,102,1,247,0,0,0,0",16,"2.702025,2.781606,2.849111,4.961622,5.08106,7.681279,7.701308,7.821332,7.861256,7.921345,7.997535,8.14789,8.247828,8.32036,8.398679,9.247616"
828,0,0,8,"0,102,1,246,0,0,0,0",14,"0.250554,2.961666,3.248908,4.248702,5.230998,5.27099,6.248266,7.248044,9.347679,10.247379,11.247155,12.246922,13.246708,14.24649"
828,0,0,8,"0,101,1,245,0,0,0,0",12,"0.672362,0.732041,1.249373,2.249135,2.662415,5.021979,7.660521,7.798237,7.947886,8.12139,8.297925,8.347852"
828,0,0,8,"0,102,1,255,0,0,0,0",9,"2.521622,2.801574,4.948579,4.981839,5.001097,5.061801,7.847987,7.881601,8.370362"
828,0,0,8,"0,101,1,244,0,0,0,0",4,"0.699335,2.761639,2.82157,7.901252"
828,0,0,8,"0,102,1,252,0,0,0,0",2,"2.549176,2.681573"
828,0,0,8,"0,101,1,250,0,0,0,0",1,2.561663
828,0,0,8,"0,102,1,248,0,0,0,0",1,5.04865
828,0,0,8,"0,102,2,0,0,0,0,0",1,7.970915
830,0,0,2,"0,0,,,,,,",14,"0.968021,1.968291,2.968844,3.968835,4.969119,5.969614,6.969865,7.969924,8.970392,9.970472,10.970735,11.971009,12.971284,13.971553"
832,0,0,8,"255,255,253,0,2,128,0,0",14,"0.407767,1.406795,2.406787,3.40676,4.406696,5.40673,6.406736,7.406662,8.407331,9.406698,10.406798,11.406741,12.406832,13.406815"
834,0,0,5,"0,0,0,0,0,,,",14,"0.391347,1.38967,2.391684,3.389618,4.391577,5.390108,6.391493,7.389824,8.39093,9.389547,10.390948,11.388699,12.389273,13.388618"
838,0,0,2,"0,0,,,,,,",14,"0.532221,1.532354,2.53149,3.532692,4.534484,5.53169,6.531721,7.531663,8.53161,9.533659,10.531717,11.531516,12.531786,13.532001"
846,0,0,8,"30,127,30,127,21,31,0,127",15,"0.232118,1.232815,2.232498,3.231425,4.23119,5.248448,6.231574,7.230519,8.230319,9.230084,10.229853,11.229641,12.229431,13.229968,14.229298"
848,0,0,8,"2,45,12,7,233,11,13,1",1,0.393292
848,0,0,8,"3,45,12,7,233,11,13,1",1,1.390615
848,0,0,8,"4,45,12,7,233,11,13,1",1,2.393614
848,0,0,8,"5,45,12,7,233,11,13,1",1,3.390673
848,0,0,8,"6,45,12,7,233,11,13,1",1,4.392506
848,0,0,8,"7,45,12,7,233,11,13,1",1,5.391124
848,0,0,8,"8,45,12,7,233,11,13,1",1,6.392434
848,0,0,8,"9,45,12,7,233,11,13,1",1,7.390968
848,0,0,8,"10,45,12,7,233,11,13,1",1,8.391853
848,0,0,8,"11,45,12,7,233,11,13,1",1,9.390634
848,0,0,8,"12,45,12,7,233,11,13,1",1,10.391882
848,0,0,8,"13,45,12,7,233,11,13,1",1,11.390555
848,0,0,8,"14,45,12,7,233,11,13,1",1,12.391167
848,0,0,8,"15,45,12,7,233,11,13,1",1,13.390482
852,0,0,3,"91,18,0,,,,,",10,"0.837983,2.338086,3.838142,5.338228,6.83831,8.33839,9.838469,11.338545,12.838625,14.338708"
855,0,0,8,"0,0,0,0,0,0,0,0",28,"0.394285,0.879899,1.391686,1.880134,2.39461,2.879979,3.391756,3.880249,4.394498,4.879504,5.392215,5.879513,6.394427,6.879728,7.392075,7.879623,8.393807,8.879527,9.391705,9.879528,10.393835,10.879547,11.391548,11.879934,12.39216,12.879653,13.391474,13.87971"
856,0,0,4,"4,0,0,0,,,,",14,"0.45561,1.455496,2.455494,3.455496,4.455494,5.455659,6.455473,7.455437,8.45552,9.455505,10.45556,11.455482,12.455478,13.455452"
860,0,0,6,"0,0,16,64,20,0,,",14,"0.959292,1.959564,2.958723,3.960608,4.96063,5.958738,6.959706,7.958775,8.958753,9.958751,10.958756,11.95893,12.958764,13.958763"
876,0,0,8,"84,29,47,93,5,139,120,75",14,"0.396156,1.392601,2.396502,3.392666,4.396392,5.393126,6.396323,7.392985,8.394718,9.39262,10.394745,11.393435,12.393997,13.392522"
896,0,0,8,"0,132,240,192,0,0,0,0",14,"0.398122,1.394582,2.398484,3.394651,4.398378,5.395111,6.398304,7.394974,8.396686,9.394608,10.396716,11.394417,12.394981,13.393586"
897,0,0,8,"181,77,62,96,0,4,0,0",7,"0.388997,2.387508,4.388266,6.388179,8.389551,10.39018,12.390229"
906,0,0,8,"5,0,0,0,0,0,72,35",7,"0.375903,2.3758,4.37584,6.375718,8.375763,10.37576,12.37581"
908,0,0,8,"233,7,11,13,17,45,0,3",2,"1.396513,2.400426"
908,0,0,8,"233,7,11,13,17,45,0,5",2,"3.396553,4.399296"
908,0,0,8,"233,7,11,13,17,45,0,7",2,"5.397015,6.399226"
908,0,0,8,"233,7,11,13,17,45,0,9",2,"7.396873,8.399598"
908,0,0,8,"233,7,11,13,17,45,0,11",2,"9.396512,10.398634"
908,0,0,8,"233,7,11,13,17,45,0,13",2,"11.396323,12.396903"
908,0,0,8,"233,7,11,13,17,45,0,1",1,0.401057
908,0,0,8,"233,7,11,13,17,45,0,15",1,13.394512
911,0,0,8,"25,255,255,255,3,1,1,1",14,"0.465902,1.465828,2.465933,3.465847,4.465779,5.46577,6.465749,7.465757,8.465753,9.465732,10.465759,11.465701,12.465724,13.465714"
914,0,0,8,"217,152,1,70,253,111,253,111",359,"0.019512,0.060084,0.099481,0.139502,0.179628,0.220126,0.260088,0.299517,0.339533,0.380191,0.419883,0.46012,0.499576,0.539587,0.579714,0.62099,0.660169,0.700261,0.739661,0.779794,0.81968,0.860253,0.89968,0.939726,0.979811,1.019718,1.060297,1.099739,1.139784,1.179807,1.220807,1.260347,1.299803,1.339846,1.382111,1.419826,1.46046,1.499862,1.539911,1.579877,1.619883,1.660462,1.699908,1.739934,1.779999,1.819962,1.860505,1.899975,1.939971,1.980139,2.020038,2.060617,2.100013,2.140025,2.180072,2.220098,2.260598,2.300071,2.340079,2.381494,2.420165,2.460654,2.500119,2.540155,2.580198,2.62017,2.661434,2.700177,2.740219,2.780256,2.820259,2.860819,2.900232,2.940268,2.980264,3.020264,3.060277,3.100288,3.140332,3.180366,3.220318,3.260668,3.301007,3.340386,3.382124,3.420373,3.460633,3.500399,3.540444,3.580504,3.62043,3.660633,3.700463,3.740455,3.780469,3.820504,3.860674,3.900506,3.94054,3.980527,4.02059,4.060657,4.100556,4.140568,4.180597,4.220665,4.260693,4.300612,4.340626,4.382845,4.420667,4.460701,4.500663,4.540714,4.580776,4.620765,4.660977,4.70202,4.740761,4.780768,4.82076,4.860768,4.900792,4.940818,4.980862,5.020993,5.060823,5.100842,5.140878,5.18086,5.220862,5.260894,5.300886,5.340916,5.382534,5.420918,5.460995,5.50095,5.54095,5.581366,5.621005,5.661068,5.701927,5.741005,5.781015,5.821092,5.861067,5.901055,5.941062,5.981091,6.021155,6.061173,6.101107,6.141124,6.181186,6.221808,6.261744,6.301158,6.341172,6.382757,6.421246,6.461206,6.501213,6.541248,6.581253,6.621272,6.661319,6.701275,6.742674,6.781349,6.821302,6.861317,6.901335,6.941371,6.981367,7.021358,7.061368,7.10138,7.141426,7.181399,7.222034,7.262053,7.301446,7.341472,7.38364,7.421468,7.461549,7.501491,7.541499,7.581509,7.62157,7.662376,7.702238,7.741554,7.781567,7.822262,7.862185,7.902178,7.941608,7.981666,8.021653,8.062221,8.101657,8.141668,8.182343,8.222186,8.262211,8.301711,8.341751,8.38416,8.42177,8.461811,8.501763,8.541806,8.581834,8.621791,8.661819,8.701829,8.741892,8.783363,8.821854,8.861858,8.901877,8.941903,8.981895,9.021903,9.061985,9.101939,9.141965,9.181996,9.221979,9.262316,9.301981,9.341991,9.38362,9.422061,9.462038,9.502041,9.542044,9.582056,9.62214,9.662146,9.702095,9.742107,9.782172,9.822151,9.862163,9.902142,9.942152,9.982189,10.022224,10.062213,10.102195,10.142273,10.182237,10.222287,10.262248,10.30226,10.342306,10.38418,10.422307,10.462295,10.502306,10.542351,10.582393,10.622337,10.662353,10.702362,10.742396,10.782425,10.823689,10.862405,10.903166,10.942477,10.982439,11.02245,11.062531,11.102478,11.142514,11.182496,11.222511,11.262535,11.302539,11.342537,11.389625,11.422587,11.462637,11.5026,11.542595,11.582602,11.622633,11.662685,11.702637,11.742649,11.782732,11.822741,11.862718,11.902688,11.9427,11.98274,12.022789,12.062737,12.102748,12.142791,12.182818,12.222799,12.262792,12.302796,12.342856,12.393086,12.422831,12.462849,12.502863,12.542889,12.582894,12.622938,12.662952,12.702922,12.742948,12.782928,12.822968,12.864497,12.902971,12.943018,12.982993,13.022998,13.063024,13.10302,13.143032,13.18304,13.223123,13.263131,13.303093,13.343278,13.389544,13.42313,13.463178,13.503126,13.543136,13.583207,13.623219,13.663199,13.703185,13.743194,13.783223,13.823308,13.86324,13.90324,13.943299,13.983312,14.023295,14.06328,14.103292,14.143337,14.183332,14.223375,14.263344,14.303344,14.343379"
915,0,0,8,"0,0,0,0,0,0,0,0",359,"0.030985,0.070771,0.112008,0.151144,0.19107,0.231168,0.271178,0.311482,0.351107,0.392347,0.430869,0.47087,0.511694,0.551091,0.591714,0.631099,0.671378,0.711198,0.751286,0.790974,0.830977,0.871877,0.911186,0.951812,0.991315,1.031667,1.071262,1.111404,1.15108,1.191244,1.231861,1.271215,1.312881,1.351382,1.393598,1.431393,1.471484,1.511166,1.551545,1.591782,1.631392,1.671574,1.711227,1.751887,1.791455,1.831608,1.871399,1.912705,1.951942,1.991498,2.032103,2.071288,2.112675,2.153584,2.191694,2.231545,2.272154,2.312636,2.351653,2.392684,2.431406,2.471405,2.512583,2.551697,2.591702,2.632315,2.671889,2.712535,2.752482,2.791512,2.831514,2.871883,2.912494,2.95177,2.992146,3.032345,3.070362,3.112453,3.151603,3.1918,3.232425,3.271883,3.312403,3.352174,3.393666,3.43197,3.472056,3.512366,3.551987,3.59208,3.631972,3.672027,3.712341,3.752553,3.791981,3.832161,3.871778,3.912288,3.952625,3.992066,4.032093,4.072169,4.112614,4.152112,4.194353,4.232191,4.270722,4.312263,4.352194,4.393506,4.432167,4.472404,4.51224,4.552802,4.591999,4.632515,4.672602,4.712507,4.752305,4.792205,4.832877,4.872217,4.912894,4.952103,4.992681,5.032849,5.07235,5.112402,5.152227,5.192144,5.232438,5.272525,5.312198,5.352698,5.394123,5.432513,5.472456,5.512297,5.552238,5.592484,5.6329,5.672321,5.712955,5.753138,5.792587,5.832618,5.872337,5.912356,5.952574,5.992718,6.032498,6.072655,6.113203,6.152635,6.192682,6.233742,6.27248,6.31272,6.353266,6.393434,6.432834,6.473366,6.512764,6.552798,6.592551,6.632561,6.672791,6.712936,6.753054,6.792944,6.833341,6.872851,6.912869,6.952632,6.992641,7.032908,7.073042,7.112945,7.152887,7.193465,7.232926,7.27299,7.312753,7.352773,7.393986,7.43313,7.473044,7.51292,7.553627,7.593076,7.633021,7.672833,7.71297,7.753097,7.793209,7.833127,7.873136,7.913714,7.953158,7.993182,8.032914,8.073286,8.113215,8.153316,8.193223,8.233348,8.27572,8.31328,8.353748,8.401598,8.433573,8.473288,8.513412,8.553304,8.593388,8.6339,8.673323,8.713364,8.753109,8.793818,8.833435,8.873512,8.913426,8.953471,8.993216,9.033487,9.073438,9.113226,9.153394,9.193587,9.233488,9.273602,9.313533,9.35331,9.393624,9.433573,9.473428,9.514094,9.55361,9.59359,9.633635,9.673622,9.713379,9.75362,9.793665,9.833606,9.874266,9.913805,9.953671,9.994475,10.033511,10.0735,10.113771,10.153718,10.193749,10.233788,10.274256,10.317639,10.353787,10.399634,10.433634,10.473869,10.513881,10.554003,10.593935,10.634303,10.673884,10.713906,10.753692,10.793691,10.833945,10.873934,10.914158,10.954092,10.994359,11.033977,11.074037,11.113783,11.153778,11.194015,11.234009,11.274429,11.31416,11.354569,11.39832,11.434234,11.473924,11.5139,11.554115,11.594135,11.634289,11.67408,11.714362,11.754174,11.794197,11.83398,11.873997,11.914249,11.954286,11.995801,12.034273,12.074454,12.114281,12.154319,12.194076,12.234086,12.275298,12.314356,12.356565,12.395981,12.435453,12.474955,12.514405,12.55417,12.594213,12.635361,12.67439,12.71585,12.754547,12.795792,12.834466,12.874647,12.91429,12.954294,12.994887,13.034556,13.075697,13.114636,13.155007,13.19459,13.234604,13.274616,13.314522,13.355525,13.396497,13.435416,13.474673,13.516384,13.554706,13.594717,13.634506,13.675517,13.715972,13.754698,13.795782,13.834537,13.87458,13.91489,13.954802,13.994704,14.035371,14.075658,14.114814,14.155352,14.194604,14.235402,14.275691,14.31491,14.356062"
917,0,0,8,"3,255,7,255,0,0,240,0",29,"0.326481,0.824852,1.3256,1.824846,2.326576,2.824897,3.325571,3.824864,4.326527,4.824814,5.32554,5.824788,6.32652,6.82483,7.325561,7.824869,8.326575,8.824772,9.325457,9.82479,10.326526,10.824881,11.325548,11.824786,12.326518,12.82481,13.325549,13.82481,14.3269"
918,0,0,8,"217,152,1,70,253,111,253,111",359,"0.018225,0.058231,0.09817,0.138313,0.178237,0.218215,0.258201,0.298213,0.338262,0.378326,0.418956,0.458272,0.498266,0.538292,0.578316,0.619595,0.658313,0.698358,0.738385,0.778868,0.818357,0.858366,0.898388,0.938423,0.978873,1.018415,1.058449,1.098523,1.138446,1.178869,1.218465,1.25849,1.298508,1.3385,1.378891,1.418539,1.458574,1.49863,1.538753,1.578927,1.618588,1.658614,1.698593,1.738604,1.779061,1.818669,1.858649,1.898653,1.938665,1.978747,2.01872,2.05873,2.098705,2.138721,2.178976,2.218794,2.258749,2.29876,2.339015,2.378799,2.418846,2.458798,2.498816,2.538891,2.578989,2.618843,2.660416,2.698922,2.738915,2.779072,2.818904,2.858916,2.898936,2.938989,2.978944,3.018952,3.05899,3.099017,3.139021,3.179001,3.219026,3.259742,3.299553,3.33904,3.379374,3.419137,3.459706,3.499105,3.539102,3.5792,3.619167,3.659708,3.699141,3.739152,3.779174,3.819194,3.859748,3.899222,3.939206,3.979256,4.019279,4.059723,4.099246,4.139266,4.179295,4.219323,4.259715,4.299301,4.339339,4.379619,4.419532,4.459767,4.49949,4.539403,4.579417,4.619387,4.660048,4.700917,4.739482,4.779434,4.819441,4.85974,4.899493,4.939508,4.979552,5.019498,5.059784,5.099586,5.139528,5.179537,5.219559,5.259744,5.29959,5.339653,5.379783,5.419639,5.459761,5.499627,5.53964,5.580439,5.619692,5.659795,5.699686,5.739693,5.779743,5.819797,5.859763,5.899731,5.939752,5.97978,6.019797,6.060102,6.099788,6.139868,6.179874,6.219904,6.259849,6.299933,6.339892,6.380003,6.419875,6.459887,6.499918,6.539972,6.579941,6.61993,6.659997,6.699995,6.741367,6.779975,6.819983,6.860045,6.900064,6.940119,6.980029,7.020036,7.060073,7.100077,7.140072,7.180086,7.220131,7.260166,7.300144,7.340125,7.380714,7.420174,7.460269,7.500168,7.54018,7.580209,7.620268,7.66145,7.700319,7.740314,7.780271,7.820344,7.860267,7.900274,7.940321,7.980356,8.02033,8.060333,8.10033,8.14038,8.181417,8.221259,8.261281,8.300439,8.340455,8.381234,8.420482,8.460433,8.500476,8.540512,8.580461,8.620469,8.66087,8.70051,8.740565,8.782241,8.820531,8.860586,8.900637,8.940561,8.980572,9.020604,9.060663,9.100637,9.140665,9.180633,9.221022,9.261386,9.300662,9.340672,9.380689,9.420749,9.460743,9.500714,9.540724,9.580763,9.620836,9.66076,9.700767,9.740843,9.780794,9.821021,9.860811,9.90082,9.940871,9.980933,10.020857,10.060867,10.100892,10.140946,10.180918,10.220905,10.260929,10.300973,10.340996,10.381253,10.420969,10.460981,10.501042,10.541039,10.581009,10.621019,10.661054,10.701115,10.74105,10.781063,10.822363,10.861142,10.901121,10.941107,10.981113,11.021143,11.061227,11.101152,11.141156,11.18122,11.221231,11.261223,11.301208,11.341207,11.381885,11.421323,11.461256,11.501254,11.541269,11.581337,11.621307,11.661304,11.701305,11.741362,11.781421,11.821354,11.861349,11.901365,11.941437,11.981409,12.021396,12.061406,12.101452,12.141496,12.181445,12.221457,12.261497,12.301556,12.341533,12.38245,12.421504,12.461547,12.501624,12.541548,12.581553,12.621585,12.662015,12.701604,12.741594,12.781598,12.822019,12.863102,12.901713,12.941655,12.981661,13.021671,13.061704,13.101692,13.141704,13.181735,13.221733,13.261749,13.301753,13.341766,13.381794,13.421804,13.461788,13.501798,13.541852,13.581911,13.621833,13.661971,13.701853,13.741867,13.781899,13.821895,13.861904,13.901944,13.941988,13.981944,14.022125,14.061956,14.102021,14.142011,14.181986,14.22199,14.262021,14.302112,14.342084"
923,0,0,8,"246,27,47,93,117,139,120,75",14,"0.401947,1.3984,2.401317,3.398441,4.401187,5.398902,6.401113,7.39876,8.402486,9.398403,10.40052,11.399211,12.39779,13.398383"
925,0,0,8,"45,0,0,0,0,0,0,0",15,"0.042304,1.041888,2.041484,3.0411,4.040702,5.040552,6.040829,7.039508,8.039106,9.038691,10.038292,11.037902,12.037504,13.037091,14.036694"
928,0,0,8,"0,0,0,0,0,0,0,0",14,"0.403889,1.400398,2.403259,3.400441,4.402183,5.4009,6.402115,7.399761,8.403482,9.399399,10.40252,11.400207,12.399748,13.399383"
930,0,0,6,"0,10,30,1,0,1,,",14,"0.445626,1.445549,2.445599,3.445602,4.44557,5.445683,6.445631,7.445614,8.445658,9.445512,10.445567,11.4456,12.445501,13.445532"
946,0,0,8,"64,0,102,0,0,255,255,0",14,"0.436626,1.436583,2.436498,3.436492,4.436594,5.436509,6.43641,7.436379,8.436382,9.436409,10.436426,11.436858,12.437391,13.43735"
947,0,0,8,"113,114,66,251,229,183,255,80",7,"0.584889,2.584846,4.584767,6.584717,8.584721,10.584722,12.584674"
948,0,0,8,"121,239,48,0,0,0,66,0",7,"0.36494,2.364968,4.364849,6.36487,8.364859,10.364905,12.364849"
962,0,0,8,"1,0,0,0,0,0,0,112",7,"0.365937,2.365968,4.365846,6.365871,8.365859,10.365901,12.36585"
969,0,0,4,"90,50,0,0,,,,",15,"0.317449,1.316657,2.316652,3.316676,4.316746,5.316814,6.316623,7.316751,8.316623,9.316712,10.318305,11.316815,12.317009,13.317177,14.317565"
973,0,0,8,"64,0,48,240,252,48,207,63",7,"0.366891,2.363325,4.3668,6.362489,8.362625,10.362741,12.362651"
978,0,0,4,"23,24,176,0,,,,",14,"0.425501,1.425519,2.425534,3.425541,4.425579,5.425486,6.425459,7.425477,8.425469,9.425445,10.425401,11.425425,12.425422,13.42541"
984,0,0,8,"1,0,100,250,4,35,0,0",7,"0.485846,2.485787,4.485746,6.485669,8.486558,10.485725,12.485697"
990,0,0,8,"190,30,30,0,3,97,209,2",14,"0.417062,1.416882,2.416879,3.416897,4.417637,5.416944,6.416887,7.416947,8.416827,9.416859,10.41703,11.41679,12.416826,13.41683"
992,0,0,8,"0,49,67,54,83,82,70,72",48,"0.059158,0.359225,0.659243,0.960222,1.259416,1.559561,1.859579,2.159714,2.459727,2.75988,3.061202,3.358782,3.658781,3.958777,4.258789,4.558795,4.85881,5.15881,5.458835,5.758836,6.059176,6.358856,6.658853,6.958871,7.259094,7.559445,7.863111,8.158899,8.458906,8.759075,9.05892,9.358933,9.65893,9.959682,10.258964,10.558968,10.858971,11.158974,11.459229,11.758999,12.059022,12.359204,12.661089,12.962786,13.259052,13.559043,13.859052,14.159056"
992,0,0,8,"1,84,53,76,78,51,52,48",48,"0.159168,0.45919,0.759323,1.059367,1.35949,1.659537,1.960486,2.259667,2.559817,2.861741,3.158753,3.458776,3.758777,4.058797,4.358783,4.659123,4.958798,5.258813,5.558814,5.858824,6.15883,6.458839,6.758846,7.058875,7.359027,7.659539,7.961284,8.25889,8.558895,8.858905,9.158911,9.458917,9.758932,10.058934,10.358943,10.658964,10.959673,11.259015,11.559217,11.858997,12.159022,12.459237,12.762587,13.059033,13.359047,13.659038,13.959684,14.259886"
992,0,0,8,"2,52,49,57,0,0,0,0",48,"0.259162,0.559315,0.859324,1.159479,1.459538,1.75965,2.059691,2.359802,2.659491,2.960685,3.258812,3.558824,3.858819,4.158827,4.458843,4.758841,5.058857,5.358858,5.658869,5.959694,6.258883,6.558891,6.858914,7.159194,7.459288,7.759656,8.061294,8.358939,8.658947,8.95971,9.259499,9.558987,9.858986,10.158991,10.459033,10.759003,11.059013,11.359196,11.65927,11.959892,12.259072,12.559881,12.861783,13.159082,13.459089,13.75917,14.059097,14.359104"
995,0,0,8,"253,12,16,65,33,32,0,0",7,"0.418031,2.417845,4.418606,6.417852,8.417792,10.417995,12.417792"
996,0,0,8,"193,223,153,114,133,0,0,0",7,"0.408729,2.407745,4.407657,6.407713,8.408301,10.40776,12.40878"
