ID,Extended,RTR,Length,Data,Count,Timestamps
706,0,0,4,"19,136,145,0,,,,",1,0.729234
707,0,0,8,"0,0,0,0,0,0,255,0",144,"0.019605,0.119669,0.219586,0.31959,0.419523,0.519537,0.619504,0.719695,0.819881,0.919551,1.019496,1.119532,1.219579,1.319567,1.4195,1.519564,1.619571,1.719681,1.820258,1.919539,2.019475,2.11954,2.219553,2.31952,2.419493,2.519629,2.619533,2.719788,2.82056,2.919613,3.019653,3.119594,3.219598,3.319616,3.419484,3.519579,3.619539,3.719697,3.820486,3.919622,4.019551,4.11961,4.219669,4.319636,4.419543,4.51968,4.619622,4.719773,4.820646,4.91964,5.019603,5.11967,5.219583,5.319573,5.419535,5.519575,5.619518,5.719673,5.81964,5.919501,6.019631,6.119659,6.219636,6.319578,6.419535,6.519557,6.61953,6.719668,6.819897,6.919581,7.019539,7.119598,7.219563,7.319563,7.419528,7.519554,7.61952,7.719636,7.819634,7.919557,8.01952,8.119549,8.219545,8.319532,8.419526,8.519551,8.619543,8.719647,8.820299,8.919584,9.019543,9.119577,9.219665,9.319714,9.419663,9.519759,9.619627,9.719744,9.819729,9.919632,10.019532,10.119561,10.219506,10.319499,10.419459,10.519505,10.619477,10.719587,10.81956,10.919498,11.019457,11.119492,11.2195,11.319496,11.419471,11.519493,11.619455,11.719577,11.819887,11.919482,12.019488,12.119515,12.219497,12.319514,12.419641,12.519616,12.619599,12.719719,12.819552,12.919518,13.019493,13.119462,13.21948,13.3195,13.419451,13.519491,13.619513,13.719648,13.820506,13.919587,14.019545,14.119588,14.219642,14.319623"
709,0,0,8,"1,91,1,29,5,0,0,0",7,"0.711453,2.71156,4.711405,6.711357,8.711406,10.711442,12.711435"
710,0,0,8,"125,31,17,31,0,179,0,1",7,"0.730191,2.730186,4.730193,6.73014,8.730275,10.730143,12.730238"
711,0,0,8,"1,0,0,0,0,0,0,0",7,"0.750557,2.750476,4.750511,6.750475,8.750536,10.750404,12.750445"
720,0,0,6,"0,1,0,3,0,67,,",28,"0.450207,0.951319,1.450219,1.951546,2.450502,2.951566,3.450475,3.952076,4.451093,4.952119,5.451023,5.952733,6.451291,6.952627,7.451568,7.95317,8.45216,8.955317,9.452469,9.953675,10.452381,10.953987,11.452857,11.954054,12.452934,12.954443,13.453209,13.954561"
726,0,0,8,"0,0,0,0,0,0,0,0",72,"0.010544,0.210539,0.410524,0.610505,0.810833,1.010496,1.210548,1.410501,1.610438,1.812514,2.010483,2.210522,2.410803,2.61148,2.810847,3.011459,3.211374,3.41143,3.61136,3.811375,4.011407,4.211461,4.411387,4.611372,4.812518,5.011366,5.211375,5.411414,5.611332,5.812857,6.011366,6.212319,6.411791,6.611506,6.813156,7.011749,7.21167,7.411728,7.611784,7.812659,8.011885,8.212112,8.412004,8.612056,8.813054,9.012157,9.212223,9.412446,9.612387,9.812986,10.012467,10.212489,10.412545,10.61266,10.813026,11.01271,11.212794,11.41283,11.612873,11.813981,12.014248,12.213371,12.413234,12.613174,12.814,13.013359,13.213307,13.413362,13.61342,13.813804,14.013852,14.213917"
727,0,0,8,"32,0,0,0,0,0,0,0",72,"0.171893,0.371918,0.572066,0.772812,0.972084,1.172406,1.372303,1.57225,1.772304,1.972361,2.172414,2.372475,2.572523,2.773227,2.972635,3.172827,3.37275,3.572809,3.772862,3.972913,4.172978,4.373132,4.573073,4.773132,4.973308,5.173247,5.373325,5.574239,5.773404,5.973461,6.173606,6.373571,6.574005,6.773692,6.973735,7.174168,7.374196,7.574484,7.773956,7.974134,8.174067,8.374119,8.57429,8.775078,8.974282,9.174359,9.374398,9.574447,9.774816,9.976329,10.174612,10.374702,10.574728,10.775134,10.974862,11.174897,11.374971,11.575307,11.775058,11.975114,12.175203,12.375222,12.575285,12.77539,12.975385,13.17544,13.375802,13.57555,13.775689,13.975694,14.175714,14.375773"
729,0,0,8,"0,0,0,108,0,0,0,0",361,"0.00063,0.040387,0.079785,0.120669,0.159754,0.200548,0.240395,0.28105,0.320591,0.35981,0.400532,0.440297,0.480814,0.520538,0.559859,0.600536,0.640197,0.680775,0.720693,0.760174,0.801435,0.840227,0.880822,0.920551,0.959979,1.000506,1.040326,1.080853,1.120529,1.160023,1.200562,1.240214,1.280786,1.320564,1.360081,1.400524,1.440225,1.481029,1.520564,1.56013,1.60052,1.640224,1.680906,1.720681,1.761129,1.801453,1.84022,1.880848,1.92054,1.960238,2.0005,2.040294,2.080835,2.120536,2.160291,2.200586,2.240319,2.280874,2.321589,2.360346,2.400621,2.440379,2.480837,2.520625,2.560406,2.600506,2.640429,2.680845,2.720784,2.761145,2.801449,2.841169,2.880934,2.92061,2.960516,3.000807,3.041299,3.080855,3.120603,3.160565,3.200954,3.241179,3.280902,3.320633,3.360623,3.400961,3.441268,3.48092,3.521556,3.560678,3.600752,3.641264,3.680894,3.721697,3.761101,3.801882,3.841234,3.881091,3.920776,3.960788,4.001552,4.040821,4.081154,4.120831,4.160839,4.201575,4.240869,4.281103,4.320881,4.36244,4.401556,4.44092,4.481394,4.520943,4.560964,4.60163,4.64097,4.680984,4.721771,4.761217,4.801561,4.841167,4.881636,4.92105,4.961059,5.001702,5.041083,5.081104,5.121103,5.161115,5.201568,5.241134,5.281146,5.321155,5.361757,5.401658,5.441191,5.481203,5.521215,5.56185,5.601637,5.641241,5.681914,5.721646,5.76203,5.801426,5.842106,5.881988,5.921474,5.961331,6.001537,6.041367,6.081905,6.121643,6.161387,6.20151,6.24141,6.281924,6.321543,6.361446,6.402705,6.441461,6.481473,6.521486,6.561616,6.60189,6.641536,6.681529,6.721669,6.762134,6.80244,6.842174,6.881977,6.921599,6.961608,7.001628,7.041624,7.082236,7.121655,7.161659,7.201666,7.241681,7.282179,7.321704,7.361715,7.401729,7.44174,7.481753,7.521758,7.561766,7.601786,7.64179,7.682615,7.722307,7.762015,7.802428,7.842035,7.881992,7.921866,7.961879,8.001886,8.041899,8.081912,8.121925,8.161937,8.201944,8.24196,8.282031,8.321983,8.361983,8.401995,8.443239,8.482019,8.522032,8.562042,8.602071,8.64207,8.682083,8.722614,8.762092,8.803489,8.842689,8.883066,8.922144,8.962154,9.003032,9.042172,9.08219,9.122199,9.162207,9.203024,9.242229,9.283064,9.32273,9.36226,9.40256,9.442288,9.48229,9.522302,9.562314,9.602324,9.642339,9.682423,9.723385,9.763154,9.803419,9.84239,9.882435,9.923236,9.962424,10.002437,10.042452,10.082453,10.123176,10.16304,10.202492,10.242512,10.282511,10.323146,10.362535,10.402547,10.443278,10.483917,10.523086,10.563242,10.602595,10.64261,10.683542,10.723223,10.762658,10.803388,10.842666,10.882677,10.923001,10.9627,11.002715,11.042716,11.082728,11.122943,11.162753,11.202763,11.242775,11.282792,11.322896,11.362805,11.402822,11.442825,11.482839,11.522857,11.563717,11.602875,11.642885,11.683495,11.723528,11.763011,11.803629,11.842991,11.883133,11.92296,11.963612,12.002984,12.042996,12.083006,12.123011,12.163094,12.203042,12.243047,12.283058,12.323064,12.363077,12.403089,12.443103,12.483115,12.524348,12.56397,12.60314,12.643162,12.683493,12.723345,12.763191,12.803761,12.843209,12.883225,12.923236,12.963243,13.003255,13.043268,13.083271,13.123286,13.163299,13.203305,13.243321,13.283328,13.323346,13.363359,13.403366,13.443373,13.483384,13.523394,13.563456,13.603419,13.643431,13.683458,13.723453,13.763465,13.803819,13.843493,13.883496,13.923506,13.963518,14.00353,14.043543,14.083553,14.123557,14.163569,14.20358,14.243592,14.283602,14.323616,14.363637,14.403638"
735,0,0,8,"132,0,0,0,0,0,0,0",15,"0.031963,1.032054,2.032086,3.032102,4.032129,5.032158,6.032192,7.032211,8.032238,9.032246,10.03318,11.032966,12.032725,13.032473,14.032375"
