ID,Extended,RTR,Length,Data,Count,Timestamps
802,0,0,8,"2,68,0,0,55,255,255,255",9,"0.172483,2.972376,3.272983,3.473348,3.672348,3.972344,9.17241,10.972763,13.972413"
802,0,0,8,"2,79,0,0,55,255,255,255",9,"0.47346,0.772471,5.37277,6.272893,6.57241,8.97245,9.67244,11.672326,13.473297"
802,0,0,8,"2,71,0,0,55,255,255,255",9,"1.672353,1.772359,4.772353,9.572425,10.172568,10.37262,10.672402,12.473304,13.272774"
802,0,0,8,"2,78,0,0,55,255,255,255",8,"0.672459,0.872442,7.872453,8.473405,9.272783,9.872465,11.473314,12.772255"
802,0,0,8,"2,74,0,0,55,255,255,255",8,"1.47335,5.473508,8.272798,8.672396,8.872398,12.072813,12.872273,13.672292"
802,0,0,8,"2,83,0,0,55,255,255,255",6,"2.273018,5.272896,5.972459,9.072416,12.373383,13.172298"
802,0,0,8,"2,76,0,0,55,255,255,255",5,"0.972465,1.572361,11.572984,12.572504,13.572284"
802,0,0,8,"2,69,0,0,55,255,255,255",5,"2.072345,4.872324,7.672512,8.172411,11.172802"
802,0,0,8,"2,80,0,0,55,255,255,255",5,"4.973221,6.172469,6.473456,8.772434,9.473438"
802,0,0,8,"2,67,0,0,55,255,255,255",4,"1.273013,2.172358,9.772489,11.372864"
802,0,0,8,"2,66,0,0,55,255,255,255",4,"2.672332,2.772347,3.87232,4.072319"
802,0,0,8,"2,65,0,0,55,255,255,255",4,"2.872351,3.37236,4.17235,7.372454"
802,0,0,8,"2,77,0,0,55,255,255,255",4,"4.572355,5.172477,6.072425,12.973736"
802,0,0,8,"2,86,0,0,55,255,255,255",3,"0.273056,5.772488,11.973621"
802,0,0,8,"2,75,0,0,55,255,255,255",3,"0.572435,4.473889,5.672486"
802,0,0,8,"2,87,0,0,55,255,255,255",3,"1.072547,6.772442,10.473398"
802,0,0,8,"2,60,0,0,55,255,255,255",3,"1.172522,6.872428,10.572673"
802,0,0,8,"2,73,0,0,55,255,255,255",3,"1.872342,7.47342,11.072339"
802,0,0,8,"2,82,0,0,55,255,255,255",3,"6.372438,8.072416,13.37228"
802,0,0,8,"2,64,0,0,55,255,255,255",3,"7.572525,9.972526,13.872299"
802,0,0,8,"2,63,0,0,55,255,255,255",2,"1.972363,2.473369"
802,0,0,8,"2,57,0,0,55,255,255,255",2,"2.372369,3.172355"
802,0,0,8,"2,62,0,0,55,255,255,255",2,"2.572365,7.172438"
802,0,0,8,"2,61,0,0,55,255,255,255",2,"3.57233,6.973181"
802,0,0,8,"2,85,0,0,55,255,255,255",2,"5.572498,12.2727"
802,0,0,8,"2,81,0,0,55,255,255,255",2,"10.872437,11.773884"
802,0,0,8,"2,84,0,0,55,255,255,255",2,"11.872321,12.173653"
802,0,0,8,"2,59,0,0,55,255,255,255",1,4.273779
802,0,0,8,"2,58,0,0,55,255,255,255",1,7.272832
810,0,0,8,"2,0,2,0,0,32,216,43",14,"0.433183,1.433033,2.433022,3.433011,4.433047,5.433113,6.433117,7.43304,8.433003,9.433011,10.433145,11.433057,12.433136,13.433069"
812,0,0,8,"0,0,0,0,0,0,0,0",14,"0.413644,1.413514,2.413616,3.41349,4.413514,5.413524,6.41345,7.413784,8.414071,9.413414,10.41365,11.41397,12.414179,13.414259"
813,0,0,8,"2,38,2,38,1,168,86,0",14,"0.354342,1.354093,2.354108,3.354066,4.354109,5.354108,6.354196,7.354076,8.354098,9.354062,10.355169,11.354044,12.354047,13.354092"
815,0,0,3,"200,0,0,,,,,",14,"0.386986,1.387254,2.386127,3.387239,4.387128,5.386033,6.387658,7.387065,8.387155,9.387075,10.388304,11.387911,12.387524,13.386325"
818,0,0,8,"0,80,216,80,100,9,255,25",25,"0.385403,0.882484,1.384809,1.882436,2.384543,2.882432,3.385654,3.882404,4.385543,4.882489,5.38445,5.882453,6.382567,6.882368,7.383763,7.882509,8.384716,8.882339,9.384628,9.882489,10.383213,10.882758,11.382814,11.883057,12.382426"
818,0,0,8,"0,80,216,80,102,9,255,25",3,"12.883306,13.383878,13.882397"
820,0,0,8,"96,0,0,63,255,252,0,0",14,"0.313692,1.313657,2.313694,3.313553,4.313584,5.313636,6.313521,7.313532,8.313473,9.313483,10.313606,11.313449,12.313487,13.313455"
825,0,0,2,"0,90,,,,,,",28,"0.344999,0.843993,1.343572,1.843902,2.344029,2.844507,3.343052,3.84392,4.344618,4.843892,5.343736,5.844538,6.344701,6.844005,7.344206,7.843833,8.344947,8.844421,9.343904,9.843931,10.34564,10.843869,11.342893,11.844428,12.344907,12.843803,13.342858,13.843783"
826,0,0,8,"23,252,79,127,127,127,127,127",14,"0.225846,1.225597,2.225377,3.225141,4.224915,5.224703,6.22445,7.224684,8.224002,9.22386,10.224136,11.223329,12.223137,13.222871"
827,0,0,8,"42,255,2,233,0,0,0,0",98,"0.08577,0.388963,0.485739,0.785605,0.885647,1.185518,1.285558,1.389232,1.585446,1.685406,1.785381,1.885417,2.085328,2.1853,2.285329,2.485303,2.585205,2.885214,2.985133,3.285104,3.388216,3.485049,3.584983,3.684955,3.784927,3.885019,3.984892,4.284937,4.388104,4.484846,4.784719,4.884736,4.98467,5.084635,5.38701,5.484618,5.584524,5.684526,5.784481,5.884518,5.984428,6.084433,6.184388,6.284434,6.386077,6.484391,6.584306,6.684277,6.784251,6.88428,6.984243,7.084184,7.18416,7.284206,7.388042,7.484315,7.684072,7.784399,7.884068,7.984348,8.083952,8.183941,8.388131,8.484392,8.584366,8.683833,8.883827,8.98376,9.083734,9.18386,9.283802,9.48374,9.583912,9.683618,9.784009,9.984061,10.083515,10.184223,10.283884,10.483639,10.583423,10.683386,10.783999,10.983316,11.183263,11.386326,11.583173,11.78313,11.983099,12.183041,12.385939,12.583357,12.782907,12.982894,13.182801,13.387302,13.582719,13.782691"
827,0,0,8,"43,255,2,233,0,0,0,0",23,"7.584557,8.28399,8.78383,9.388052,9.883607,10.386721,10.883736,11.083309,11.284124,11.483915,11.683155,11.884035,12.083165,12.283852,12.484193,12.683436,12.88428,13.083412,13.283788,13.484336,13.683581,13.884363,13.982626"
827,0,0,8,"41,255,2,233,0,0,0,0",15,"0.185762,0.285727,0.585652,0.685649,0.985603,1.085553,1.485499,2.685171,2.785178,3.185056,4.084852,4.184838,4.684719,5.184628,5.284632"
827,0,0,8,"40,255,2,233,0,0,0,0",4,"1.985345,2.387096,3.085084,4.584742"
828,0,0,8,"0,102,1,246,0,0,0,0",19,"1.073532,1.223034,2.205304,2.245294,3.894924,4.222345,4.471919,5.222751,5.654581,6.222769,7.221648,8.094525,8.221427,9.294525,10.220968,11.13351,11.220772,12.220569,13.243337"
828,0,0,8,"0,102,1,247,0,0,0,0",13,"0.995624,2.023068,2.075447,3.135187,3.822509,4.355101,5.396447,7.944065,8.021567,9.270872,11.121368,12.993825,13.22031"
828,0,0,8,"0,101,1,245,0,0,0,0",8,"0.155809,0.223261,1.996343,2.055386,4.271977,4.335018,9.221237,9.243764"
828,0,0,8,"0,102,1,255,0,0,0,0",7,"0.973442,2.035425,3.123099,3.155485,7.971967,7.995458,14.020343"
828,0,0,8,"0,101,1,244,0,0,0,0",6,"3.205094,3.245058,5.371793,7.924155,10.354239,12.970062"
828,0,0,8,"0,102,1,250,0,0,0,0",2,"3.795325,11.093849"
828,0,0,8,"0,102,1,252,0,0,0,0",1,3.175136
828,0,0,8,"0,102,1,253,0,0,0,0",1,4.295625
828,0,0,8,"0,101,1,250,0,0,0,0",1,4.322318
830,0,0,2,"0,0,,,,,,",14,"0.997165,1.997613,2.998186,3.997974,4.998415,5.99853,6.998802,7.999064,8.999333,9.999613,11.000026,12.000152,13.000428,14.000864"
832,0,0,8,"255,255,253,0,2,128,0,0",14,"0.404462,1.404423,2.405138,3.40442,4.405148,5.40462,6.404707,7.404362,8.405318,9.404351,10.405471,11.404403,12.404679,13.404283"
834,0,0,5,"0,0,0,0,0,,,",14,"0.389732,1.39,2.388865,3.389984,4.389874,5.387779,6.388426,7.388811,8.388901,9.388821,10.389072,11.388678,12.388288,13.38807"
838,0,0,2,"0,0,,,,,,",14,"0.529466,1.528616,2.53001,3.528816,4.530584,5.529309,6.529651,7.528424,8.528671,9.530392,10.528463,11.528667,12.528876,13.529004"
846,0,0,8,"30,127,30,127,21,31,0,127",14,"0.206326,1.205498,2.222784,3.222542,4.20482,5.204727,6.204405,7.204466,8.20445,9.204411,10.203591,11.203439,12.2034,13.203399"
848,0,0,8,"54,46,12,7,233,11,13,1",1,0.390669
848,0,0,8,"55,46,12,7,233,11,13,1",1,1.390945
848,0,0,8,"56,46,12,7,233,11,13,1",1,2.389814
848,0,0,8,"57,46,12,7,233,11,13,1",1,3.390918
848,0,0,8,"58,46,12,7,233,11,13,1",1,4.390815
848,0,0,8,"59,46,12,7,233,11,13,1",1,5.38872
848,0,0,8,"0,47,12,7,233,11,13,1",1,6.390364
848,0,0,8,"1,47,12,7,233,11,13,1",1,7.390749
848,0,0,8,"2,47,12,7,233,11,13,1",1,8.390827
848,0,0,8,"3,47,12,7,233,11,13,1",1,9.389747
848,0,0,8,"4,47,12,7,233,11,13,1",1,10.391968
848,0,0,8,"5,47,12,7,233,11,13,1",1,11.391605
848,0,0,8,"6,47,12,7,233,11,13,1",1,12.39018
848,0,0,8,"7,47,12,7,233,11,13,1",1,13.389007
852,0,0,3,"91,18,0,,,,,",9,"1.343044,2.843037,4.343089,5.843077,7.343682,8.843893,10.345112,11.8439,13.34345"
855,0,0,8,"0,0,0,0,0,0,0,0",28,"0.391657,0.87859,1.392257,1.878694,2.390809,2.878792,3.391911,3.878597,4.391807,4.878605,5.391568,5.87884,6.391353,6.87861,7.391736,7.878853,8.391819,8.878614,9.391739,9.878625,10.39296,10.878829,11.392598,11.878777,12.392169,12.87901,13.39,13.879267"
856,0,0,4,"4,0,0,0,,,,",14,"0.453342,1.453078,2.453053,3.453047,4.453083,5.453185,6.45309,7.453102,8.453094,9.453081,10.453328,11.453655,12.453877,13.454028"
860,0,0,6,"0,0,16,64,20,0,,",14,"0.958251,1.958524,2.958801,3.957834,4.957839,5.957846,6.957846,7.958117,8.958001,9.958015,10.958096,11.958166,12.958355,13.958135"
876,0,0,8,"84,29,47,93,96,139,120,75",14,"0.393537,1.394159,2.392687,3.393813,4.393687,5.392486,6.393231,7.393642,8.393698,9.393641,10.394882,11.394501,12.393087,13.3939"
896,0,0,8,"0,132,240,192,0,0,0,0",14,"0.395506,1.396141,2.394656,3.395798,4.395526,5.394454,6.395072,7.395623,8.395673,9.395627,10.395864,11.396485,12.395073,13.395885"
897,0,0,8,"181,77,62,96,0,4,0,0",7,"0.392619,2.391767,4.392768,6.392314,8.392776,10.390034,12.389249"
906,0,0,8,"5,0,0,0,0,0,72,35",7,"0.373461,2.373346,4.373458,6.373415,8.373392,10.373644,12.374356"
908,0,0,8,"233,7,11,13,17,46,0,55",2,"1.397063,2.396575"
908,0,0,8,"233,7,11,13,17,46,0,57",2,"3.397575,4.397429"
908,0,0,8,"233,7,11,13,17,46,0,59",2,"5.397365,6.396975"
908,0,0,8,"233,7,11,13,17,47,0,1",2,"7.396553,8.397595"
908,0,0,8,"233,7,11,13,17,47,0,3",2,"9.396546,10.397747"
908,0,0,8,"233,7,11,13,17,47,0,5",2,"11.397403,12.39599"
908,0,0,8,"233,7,11,13,17,46,0,53",1,0.397433
908,0,0,8,"233,7,11,13,17,47,0,7",1,13.396815
911,0,0,8,"25,255,255,255,3,1,1,1",14,"0.46354,1.463571,2.463626,3.463771,4.464188,5.463783,6.464242,7.464528,8.464671,9.465144,10.464599,11.464532,12.464225,13.464995"
914,0,0,8,"217,152,1,70,253,111,253,111",351,"0.008813,0.048856,0.08884,0.12899,0.168826,0.208863,0.248915,0.288864,0.328877,0.369084,0.408967,0.448943,0.488919,0.52893,0.568998,0.609025,0.648964,0.688968,0.729025,0.769015,0.809091,0.851074,0.889028,0.929063,0.969091,1.00906,1.04948,1.089106,1.129095,1.169137,1.209118,1.249128,1.289159,1.329647,1.369185,1.409175,1.449206,1.489275,1.529546,1.569219,1.60922,1.649249,1.689334,1.72932,1.769273,1.809296,1.849341,1.889325,1.929743,1.969331,2.009359,2.049414,2.089428,2.129367,2.169389,2.209439,2.24942,2.289408,2.329418,2.369477,2.409504,2.449507,2.489478,2.529477,2.569518,2.609524,2.649509,2.689937,2.72955,2.769574,2.809605,2.849565,2.890869,2.929602,2.970006,3.009609,3.049747,3.089643,3.129643,3.169681,3.209751,3.249679,3.28975,3.329711,3.369705,3.409717,3.449742,3.489818,3.529765,3.569778,3.609772,3.649841,3.689817,3.729802,3.769819,3.809851,3.849895,3.889915,3.92986,3.969874,4.009949,4.049945,4.089901,4.129915,4.169958,4.210012,4.249997,4.289965,4.330195,4.370003,4.410013,4.450003,4.490014,4.530048,4.57008,4.610502,4.650179,4.69007,4.730084,4.770141,4.810111,4.850111,4.890929,4.931522,4.970166,5.010158,5.050172,5.090253,5.130208,5.170196,5.210207,5.250228,5.290295,5.330258,5.370249,5.41027,5.450335,5.490305,5.530309,5.570316,5.610334,5.650406,5.690417,5.730351,5.770364,5.810428,5.8504,5.890421,5.930407,5.970421,6.010486,6.050493,6.090459,6.13046,6.170501,6.210508,6.250711,6.290508,6.330517,6.37056,6.410595,6.45055,6.490558,6.530585,6.570619,6.610637,6.650602,6.690618,6.730629,6.770672,6.810649,6.850662,6.890735,6.930699,6.972224,7.010705,7.051125,7.090799,7.130747,7.170751,7.210762,7.250827,7.290798,7.330801,7.370805,7.410813,7.450881,7.490907,7.530846,7.570853,7.610933,7.650911,7.690927,7.730916,7.770913,7.81099,7.850986,7.89094,7.930953,7.97099,8.011,8.051007,8.091052,8.131444,8.171077,8.211097,8.251041,8.291052,8.331076,8.371111,8.412077,8.451101,8.491112,8.531123,8.571151,8.61114,8.651163,8.691242,8.731188,8.771202,8.811313,8.851204,8.891283,8.931248,8.971241,9.013395,9.051679,9.091296,9.131292,9.171299,9.211306,9.251393,9.291399,9.331335,9.371348,9.411407,9.451394,9.491418,9.531392,9.571401,9.611474,9.651477,9.691486,9.731451,9.771524,9.811492,9.851525,9.891855,9.931504,9.971553,10.011568,10.051549,10.091549,10.13156,10.171599,10.211659,10.251589,10.291603,10.33162,10.371651,10.411661,10.451649,10.49166,10.532089,10.571701,10.61169,10.651702,10.691776,10.731765,10.771856,10.811747,10.851751,10.891788,10.931782,10.97179,11.011797,11.053178,11.091891,11.131848,11.171841,11.211851,11.251911,11.291965,11.331887,11.371899,11.411977,11.451976,11.491946,11.532086,11.572015,11.611986,11.652049,11.691986,11.732,11.772063,11.81208,11.852051,11.892047,11.93205,11.972669,12.012152,12.052089,12.092091,12.132114,12.17268,12.21215,12.252185,12.292154,12.332179,12.372413,12.412186,12.452195,12.492268,12.532226,12.57343,12.612242,12.652251,12.692278,12.732273,12.773181,12.81327,12.852931,12.892383,12.932339,12.972774,13.013256,13.052376,13.09401,13.133006,13.173225,13.213302,13.252462,13.293395,13.333044,13.373211,13.413259,13.453341,13.493385,13.533011,13.573739,13.613267,13.652554,13.695355,13.733026,13.773212,13.813297,13.852937,13.893363,13.933018,13.973339,14.013249"
915,0,0,8,"0,0,0,0,0,0,0,0",350,"0.020429,0.060149,0.100338,0.140917,0.180357,0.220948,0.260402,0.30063,0.342471,0.380931,0.420225,0.460622,0.500966,0.540473,0.581058,0.620337,0.661622,0.700479,0.740577,0.780312,0.820907,0.861489,0.90053,0.94114,0.980362,1.020772,1.061524,1.100739,1.140511,1.181088,1.221042,1.260647,1.300778,1.340461,1.3812,1.420691,1.461636,1.50064,1.541272,1.580927,1.620756,1.662569,1.700549,1.741017,1.780815,1.820939,1.861492,1.900889,1.941221,1.980874,2.020979,2.061513,2.100692,2.141025,2.180948,2.220943,2.261579,2.301335,2.340976,2.397571,2.420768,2.460762,2.50112,2.541035,2.58106,2.621184,2.662223,2.701015,2.74151,2.780848,2.821046,2.861585,2.901375,2.941105,2.981398,3.021585,3.061837,3.101547,3.140943,3.181283,3.221318,3.261677,3.301238,3.341286,3.382195,3.421244,3.461837,3.501056,3.541484,3.5814,3.621326,3.661586,3.701416,3.741697,3.781408,3.821516,3.861609,3.901682,3.941972,3.981388,4.021428,4.061714,4.101909,4.141502,4.181813,4.221235,4.261982,4.301848,4.341497,4.38208,4.423426,4.462163,4.501461,4.541943,4.581345,4.621925,4.66265,4.701645,4.741643,4.781465,4.822262,4.861709,4.901815,4.941546,4.981956,5.022133,5.061695,5.101721,5.141557,5.1815,5.221766,5.261898,5.301557,5.342206,5.398366,5.421836,5.461844,5.501591,5.541599,5.581845,5.621961,5.661848,5.701918,5.742461,5.781897,5.821925,5.862056,5.901699,5.941984,5.982547,6.021942,6.06206,6.102361,6.142029,6.182004,6.221784,6.262047,6.302043,6.342175,6.398975,6.42388,6.465242,6.502101,6.542137,6.581873,6.621884,6.662181,6.702267,6.742183,6.782162,6.823518,6.862242,6.902151,6.941968,6.982087,7.022216,7.062387,7.102288,7.142183,7.182837,7.222648,7.262337,7.302084,7.342098,7.397554,7.422483,7.462589,7.502457,7.542958,7.582372,7.622433,7.66221,7.702489,7.742451,7.782567,7.8225,7.863462,7.903427,7.942487,7.982516,8.022564,8.063475,8.102437,8.14264,8.182874,8.222636,8.263401,8.303482,8.343418,8.398591,8.423419,8.463701,8.50544,8.542684,8.583389,8.622451,8.663388,8.702687,8.742492,8.782628,8.823511,8.863419,8.903378,8.942772,8.98267,9.022813,9.063935,9.103404,9.143361,9.182883,9.222827,9.263402,9.303565,9.343375,9.397545,9.42347,9.464175,9.504354,9.543064,9.582939,9.62296,9.663475,9.703541,9.742972,9.783032,9.823541,9.864124,9.904395,9.943072,9.983085,10.022847,10.063357,10.103538,10.143127,10.183249,10.223195,10.26359,10.303458,10.343533,10.39396,10.42342,10.46363,10.503435,10.54463,10.58442,10.6236,10.663548,10.703479,10.743019,10.783022,10.823378,10.863422,10.904397,10.94331,10.984313,11.023325,11.063633,11.1034,11.143135,11.184263,11.22433,11.263989,11.303433,11.343893,11.389681,11.424027,11.463563,11.503383,11.543596,11.584174,11.624089,11.663559,11.704521,11.743549,11.784131,11.823375,11.863411,11.904408,11.944222,11.984155,12.023713,12.064039,12.104316,12.143711,12.184041,12.224137,12.264261,12.304369,12.344378,12.394088,12.424669,12.465225,12.504331,12.543522,12.584782,12.624363,12.663813,12.7044,12.743857,12.784897,12.823821,12.863856,12.904327,12.943762,12.984245,13.023911,13.064405,13.104312,13.144135,13.183931,13.22397,13.263751,13.304345,13.344458,13.390997,13.424553,13.464026,13.504561,13.544015,13.584057,13.623946,13.664581,13.70445,13.744045,13.784446,13.823849,13.864547,13.904314,13.944206,13.984106"
917,0,0,8,"3,255,7,255,0,0,240,0",28,"0.324195,0.822547,1.323231,1.822474,2.324227,2.822573,3.3232,3.823482,4.324923,4.823239,5.323178,5.822901,6.324204,6.822518,7.323308,7.823477,8.324278,8.82251,9.323337,9.822544,10.324071,10.822378,11.323143,11.822366,12.32419,12.822357,13.323088,13.822338"
918,0,0,8,"217,152,1,70,253,111,253,111",351,"0.007357,0.047359,0.087288,0.127302,0.167318,0.207343,0.24733,0.287344,0.327378,0.368158,0.407463,0.447544,0.487399,0.527422,0.567462,0.607431,0.647445,0.687476,0.727561,0.767507,0.807679,0.848777,0.887508,0.927559,0.967532,1.00754,1.047557,1.08761,1.127646,1.167585,1.207594,1.247609,1.287635,1.327638,1.367634,1.407678,1.447761,1.487677,1.527679,1.567692,1.607732,1.64773,1.687752,1.727738,1.767753,1.807778,1.847784,1.887778,1.92779,1.96782,2.007839,2.04785,2.087838,2.127856,2.167917,2.207919,2.247878,2.287889,2.32793,2.367954,2.407954,2.447933,2.487974,2.52798,2.568023,2.607978,2.647982,2.688019,2.728047,2.768051,2.808031,2.848042,2.889424,2.928105,2.968072,3.008082,3.04819,3.088125,3.128139,3.168217,3.208224,3.248196,3.288215,3.328168,3.368177,3.408205,3.448223,3.488251,3.528278,3.568239,3.608284,3.648314,3.688263,3.728283,3.768299,3.808324,3.848328,3.888326,3.928643,3.968402,4.008425,4.048363,4.088382,4.128395,4.168439,4.208433,4.248493,4.288433,4.329265,4.368508,4.408469,4.448479,4.488495,4.528553,4.568553,4.608579,4.64853,4.688591,4.728555,4.768564,4.808575,4.848591,4.88861,4.930105,4.968632,5.008622,5.048741,5.088682,5.12867,5.168674,5.208696,5.248725,5.288729,5.328723,5.368722,5.408767,5.4488,5.488778,5.528776,5.568836,5.608823,5.648844,5.688815,5.729134,5.768868,5.808901,5.848937,5.888868,5.928919,5.969259,6.008994,6.048912,6.088931,6.128996,6.16899,6.208978,6.249785,6.28898,6.329021,6.369065,6.40901,6.449019,6.489078,6.529115,6.569147,6.609078,6.649074,6.689106,6.729185,6.769258,6.809122,6.849151,6.889144,6.929171,6.97044,7.009225,7.049204,7.089291,7.129212,7.169216,7.209251,7.2493,7.289278,7.329343,7.369357,7.409305,7.449385,7.489308,7.529357,7.569349,7.609339,7.649394,7.689376,7.729365,7.769418,7.809478,7.8494,7.889413,7.929456,7.969486,8.009527,8.049511,8.089461,8.12953,8.169553,8.209495,8.249514,8.289549,8.329588,8.369583,8.410158,8.449565,8.4896,8.529659,8.569593,8.609605,8.649678,8.6901,8.729673,8.769821,8.809744,8.849701,8.88978,8.929693,8.969707,9.011268,9.04977,9.08976,9.129749,9.169764,9.20981,9.249866,9.28979,9.329801,9.36986,9.409896,9.449859,9.489844,9.529856,9.569913,9.60997,9.649896,9.690191,9.729932,9.769986,9.809958,9.849947,9.889952,9.93,9.970039,10.010049,10.049999,10.090045,10.130033,10.170072,10.210054,10.250055,10.290092,10.330156,10.370093,10.410094,10.450106,10.490125,10.53015,10.570142,10.610154,10.650175,10.690178,10.730827,10.770192,10.810259,10.85022,10.89026,10.930239,10.970251,11.010284,11.051654,11.09029,11.130296,11.170306,11.210332,11.250356,11.290339,11.330349,11.370403,11.410461,11.450456,11.490391,11.530453,11.570495,11.610443,11.650432,11.690444,11.730496,11.770543,11.810559,11.850547,11.890496,11.930597,11.970557,12.01053,12.050542,12.090575,12.130649,12.170617,12.210616,12.25063,12.290678,12.330651,12.370628,12.410642,12.450673,12.490725,12.530676,12.571535,12.610699,12.650711,12.690731,12.730729,12.770739,12.810789,12.850858,12.890774,12.930785,12.970993,13.010849,13.050829,13.092098,13.130839,13.170882,13.210951,13.25088,13.29106,13.330894,13.370907,13.410939,13.450927,13.490936,13.530967,13.57102,13.610972,13.650976,13.690987,13.731017,13.771046,13.811029,13.851031,13.891066,13.931103,13.971126,14.011072"
923,0,0,8,"246,27,47,93,117,139,120,75",14,"0.39832,1.398021,2.398462,3.398461,4.399321,5.399253,6.399862,7.398441,8.399482,9.398432,10.399617,11.398309,12.397842,13.397894"
925,0,0,8,"45,0,0,0,0,0,0,0",14,"0.996609,1.995358,2.994955,3.995327,4.994395,5.994514,6.993514,7.993481,8.993473,9.992146,10.991746,11.991579,12.991852,13.990691"
928,0,0,8,"0,0,0,0,0,0,0,0",14,"0.400263,1.399135,2.399462,3.399662,4.400317,5.400254,6.400862,7.399441,8.400478,9.399432,10.401614,11.399436,12.399823,13.399029"
930,0,0,6,"0,10,30,1,0,1,,",14,"0.443301,1.443273,2.443284,3.443382,4.443259,5.44324,6.443173,7.443192,8.443172,9.443161,10.443289,11.443144,12.443155,13.443131"
946,0,0,8,"64,0,102,0,0,255,255,0",14,"0.434159,1.43401,2.433999,3.433984,4.434032,5.43409,6.434094,7.434017,8.433976,9.433988,10.434129,11.43403,12.434109,13.434046"
947,0,0,8,"113,114,66,251,229,183,255,80",7,"0.582498,2.582429,4.582518,6.582803,8.582389,10.582445,12.582381"
948,0,0,8,"121,239,48,0,0,0,66,0",7,"0.362687,2.362939,4.363045,6.362994,8.363297,10.362714,12.363046"
962,0,0,8,"1,0,0,0,0,0,0,112",7,"0.363695,2.363939,4.364045,6.363995,8.364294,10.36371,12.36414"
969,0,0,4,"90,50,0,0,,,,",14,"0.314362,1.314328,2.314364,3.314223,4.314254,5.314307,6.314191,7.314202,8.314143,9.314157,10.314278,11.314119,12.314157,13.314129"
973,0,0,8,"64,0,48,240,252,48,207,63",7,"0.365342,2.361966,4.362068,6.362017,8.36232,10.365357,12.362073"
978,0,0,4,"23,24,176,0,,,,",14,"0.423228,1.423116,2.423101,3.423116,4.424088,5.423483,6.424546,7.424131,8.424085,9.424132,10.424084,11.42303,12.42312,13.423553"
984,0,0,8,"1,0,100,250,4,35,0,0",7,"0.483456,2.483391,4.483401,6.483328,8.483419,10.484598,12.48515"
990,0,0,8,"190,30,30,0,3,97,209,2",14,"0.414612,1.414483,2.414585,3.414467,4.414491,5.414493,6.414419,7.414748,8.415036,9.414383,10.414618,11.414938,12.415144,13.415224"
992,0,0,8,"1,84,53,76,78,51,52,48",47,"0.061992,0.366272,0.660621,0.960476,1.261565,1.560489,1.860495,2.160512,2.461684,2.760526,3.060841,3.360547,3.660589,3.960683,4.260982,4.561644,4.862626,5.163253,5.464709,5.760748,6.061021,6.360804,6.660854,6.961081,7.260882,7.560886,7.860898,8.160898,8.460915,8.760678,9.060708,9.360709,9.661506,9.962326,10.264508,10.560723,10.86075,11.160738,11.460751,11.760764,12.060776,12.360794,12.66079,12.961609,13.260983,13.560994,13.860997"
992,0,0,8,"2,52,49,57,0,0,0,0",47,"0.163012,0.464509,0.760553,1.060528,1.360532,1.660723,1.960547,2.260555,2.560551,2.860584,3.160882,3.460836,3.760649,4.060713,4.361076,4.661649,4.962311,5.263825,5.560774,5.861056,6.160943,6.460858,6.760915,7.060923,7.360935,7.660942,7.961342,8.26096,8.560962,8.860739,9.160748,9.46139,9.761605,10.062357,10.366326,10.660778,10.9611,11.260795,11.561467,11.860821,12.160827,12.460827,12.760839,13.061033,13.361043,13.661039,13.961073"
992,0,0,8,"0,49,67,54,83,82,70,72",46,"0.262244,0.560653,0.860488,1.160491,1.460636,1.760495,2.060513,2.360532,2.661223,2.960575,3.260678,3.5606,3.860608,4.160888,4.461017,4.761868,5.062625,5.363443,5.66084,5.961022,6.261047,6.560855,6.860884,7.160887,7.461588,7.760905,8.061049,8.361367,8.660684,8.961794,9.260721,9.561319,9.862153,10.162368,10.460747,10.760747,11.060757,11.360762,11.661333,11.961408,12.260782,12.560793,12.860803,13.160988,13.460998,13.761013"
995,0,0,8,"253,12,16,65,33,32,0,0",7,"0.415578,2.415551,4.41546,6.415384,8.416006,10.415588,12.416113"
996,0,0,8,"193,223,153,114,133,0,0,0",7,"0.406285,2.4061,4.406109,6.405672,8.406279,10.406428,12.405635"
1000,0,0,8,"81,53,162,123,0,11,142,12",7,"0.399266,2.400403,4.401262,6.401807,8.401428,10.40256,12.401773"
1001,0,0,8,"1,10,20,0,36,36,0,0",7,"0.401224,2.402235,4.402248,6.406637,8.402399,10.396825,12.396951"
1002,0,0,8,"65,68,62,9,160,196,131,237",7,"0.374411,2.3743,4.374411,6.374363,8.374341,10.374597,12.375308"
1003,0,0,8,"67,232,15,80,10,80,10,100",7,"0.367229,2.365589,4.365692,6.365642,8.365945,10.367276,12.365792"
1010,0,0,8,"201,2,91,33,29,32,16,6",7,"0.334193,2.334984,4.334033,6.334076,8.333979,10.334194,12.334755"
1012,0,0,8,"17,0,240,32,127,87,5,199",7,"0.315323,2.315324,4.315215,6.31516,8.315112,10.315238,12.315118"
1025,0,0,8,"253,3,4,15,0,0,0,1",17,"0.32518,1.142651,1.962754,2.782681,3.604404,4.425073,5.243437,6.064002,6.864188,7.682619,8.504439,9.324322,10.163353,11.004376,11.845413,12.684413,13.522958"
1027,0,0,8,"253,4,63,255,255,255,255,255",17,"0.425993,1.236512,2.056379,2.875321,3.705078,4.525061,5.33475,6.154538,6.954359,7.774208,8.604406,9.425123,10.253585,11.105335,11.943225,12.7839,13.622899"
