ID,Extended,RTR,Length,Data,Count,Timestamps
706,0,0,4,"19,136,147,0,,,,",35,"0.738215,1.138252,1.538162,1.738166,1.938178,2.138248,2.738081,2.938092,3.138222,3.33808,3.538084,3.738192,4.138214,5.738124,6.13825,7.138436,7.538102,7.738108,7.938143,8.338108,8.538144,9.138242,9.738112,9.938099,10.138293,10.538284,11.138122,11.338095,11.538082,11.738045,12.138133,12.338011,13.138092,13.73808,13.937989"
706,0,0,4,"19,136,145,0,,,,",1,3.938184
707,0,0,8,"0,0,0,0,0,0,255,0",146,"0.028543,0.128578,0.228568,0.328599,0.428548,0.528615,0.628511,0.728531,0.828489,0.92857,1.028582,1.128628,1.228529,1.328639,1.428534,1.528738,1.628656,1.728678,1.828647,1.928733,2.028726,2.128737,2.228618,2.328627,2.428535,2.528678,2.62851,2.728564,2.828516,2.92855,3.028588,3.128619,3.228495,3.32856,3.428606,3.528709,3.628609,3.72856,3.828474,3.928538,4.028617,4.128619,4.228578,4.328582,4.428501,4.52864,4.628519,4.728526,4.828482,4.928525,5.028573,5.128668,5.229141,5.328533,5.428501,5.528642,5.628492,5.728564,5.828511,5.928545,6.028584,6.12867,6.228558,6.32865,6.428575,6.528704,6.628572,6.728712,6.828641,6.928674,7.028554,7.128542,7.228433,7.328449,7.428383,7.528511,7.628411,7.728414,7.828391,7.928433,8.028453,8.128496,8.228427,8.328413,8.428388,8.528503,8.628383,8.728425,8.829113,8.928403,9.028456,9.128517,9.228411,9.328444,9.429372,9.528514,9.628424,9.728776,9.828732,9.928445,10.028554,10.128569,10.228523,10.329003,10.428402,10.528565,10.628434,10.728427,10.828437,10.9285,11.028462,11.128582,11.228432,11.328487,11.428535,11.528578,11.628483,11.728501,11.828488,11.928454,12.028448,12.12853,12.228374,12.328382,12.428388,12.528431,12.628405,12.728371,12.828377,12.928417,13.028419,13.128429,13.228473,13.32846,13.428933,13.528444,13.628343,13.728345,13.828372,13.928397,14.028401,14.128442,14.228384,14.32834,14.428366,14.528433"
709,0,0,8,"1,91,1,29,5,0,0,0",8,"0.121702,2.121493,4.120496,6.120492,8.120448,10.120432,12.120419,14.120394"
710,0,0,8,"125,31,17,31,0,179,0,1",8,"0.139212,2.139212,4.139178,6.139214,8.139231,10.13927,12.139094,14.139081"
711,0,0,8,"1,0,0,0,0,0,0,0",8,"0.159549,2.159597,4.159511,6.159543,8.159412,10.159417,12.159409,14.15947"
720,0,0,6,"0,1,0,3,0,67,,",29,"0.260441,0.759372,1.260953,1.759964,2.260987,2.759908,3.261479,3.760184,4.261864,4.760478,5.264178,5.760723,6.262541,6.761003,7.262858,7.761513,8.262623,8.761536,9.263233,9.761812,10.263693,10.762215,11.264033,11.762356,12.264256,12.762624,13.264215,13.763013,14.264842"
726,0,0,8,"0,0,0,0,0,0,0,0",73,"0.119791,0.32057,0.519597,0.719635,0.920559,1.120551,1.320545,1.520472,1.720463,1.920467,2.120531,2.320483,2.520471,2.720475,2.920445,3.120617,3.320562,3.520437,3.720658,3.920732,4.121485,4.320527,4.520556,4.720606,4.920671,5.120864,5.320772,5.520853,5.720978,5.920937,6.121485,6.321411,6.522061,6.721151,6.921297,7.121262,7.321326,7.521833,7.721423,7.921478,8.121775,8.323165,8.521648,8.721863,8.921755,9.121802,9.321863,9.521917,9.72197,9.922031,10.122077,10.32214,10.522211,10.722242,10.922301,11.122407,11.322409,11.522458,11.722511,11.922751,12.122625,12.322741,12.523083,12.722787,12.92309,13.122896,13.322947,13.52335,13.723059,13.92311,14.123163,14.323221,14.523275"
727,0,0,8,"32,0,0,0,0,0,0,0",73,"0.080914,0.280828,0.48088,0.680954,0.880995,1.081067,1.281122,1.481157,1.681591,1.881312,2.081319,2.281377,2.481525,2.681489,2.881538,3.081599,3.281652,3.481703,3.68198,3.881816,4.081865,4.282145,4.481976,4.68257,4.882114,5.082145,5.282199,5.482273,5.68231,5.882369,6.082595,6.284071,6.482526,6.682755,6.882636,7.082692,7.282822,7.482796,7.682859,7.883089,8.082964,8.28302,8.483357,8.683132,8.883568,9.083367,9.283298,9.48335,9.683605,9.883454,10.083517,10.283567,10.483623,10.683678,10.884088,11.083786,11.283845,11.484179,11.68395,11.884007,12.084077,12.284116,12.484393,12.684596,12.884275,13.08433,13.285192,13.484454,13.6845,13.884553,14.08461,14.284664,14.485061"
729,0,0,8,"0,0,0,108,0,0,0,0",363,"0.02954,0.069356,0.109865,0.150152,0.189414,0.229565,0.269498,0.309554,0.35006,0.390367,0.429556,0.469458,0.509535,0.550065,0.589495,0.629518,0.67074,0.710508,0.750132,0.789553,0.829554,0.870373,0.910553,0.95018,0.989604,1.029629,1.069627,1.110543,1.150177,1.189651,1.230535,1.270238,1.31061,1.350101,1.389715,1.430688,1.469742,1.51061,1.550114,1.589763,1.629778,1.670253,1.710536,1.750149,1.789822,1.829829,1.869844,1.910622,1.950163,1.989881,2.029884,2.069899,2.110619,2.150125,2.190526,2.230622,2.270145,2.310526,2.350256,2.390483,2.430767,2.470004,2.510344,2.551059,2.590039,2.630044,2.670098,2.711317,2.75008,2.790088,2.830101,2.870114,2.910621,2.950136,2.990144,3.030161,3.070169,3.110507,3.150193,3.190207,3.230504,3.270226,3.310561,3.350249,3.390252,3.430795,3.470276,3.510888,3.550302,3.59031,3.630322,3.670326,3.710476,3.75035,3.790365,3.831128,3.870381,3.910548,3.950407,3.990415,4.030434,4.070441,4.110512,4.151105,4.191321,4.230602,4.270782,4.310527,4.350515,4.390531,4.430804,4.470544,4.510797,4.550573,4.590582,4.630593,4.670603,4.710618,4.751877,4.790638,4.830736,4.870658,4.910673,4.95068,4.990686,5.030702,5.070715,5.111504,5.150735,5.190748,5.231149,5.271,5.310774,5.350786,5.3908,5.430828,5.470817,5.51083,5.550841,5.59086,5.63086,5.670871,5.710884,5.750895,5.790908,5.830917,5.870932,5.910937,5.950948,5.990963,6.030977,6.07098,6.111606,6.151059,6.191328,6.231543,6.271041,6.31105,6.351065,6.391073,6.431079,6.471095,6.511102,6.551115,6.591119,6.631145,6.671149,6.712042,6.751166,6.792405,6.831192,6.871198,6.912215,6.951222,6.991233,7.03201,7.071973,7.111528,7.15128,7.191287,7.231407,7.27131,7.311914,7.35133,7.39134,7.431351,7.471366,7.511849,7.551382,7.591397,7.631407,7.67143,7.711822,7.751442,7.79145,7.831462,7.871474,7.911775,7.95149,7.991503,8.031724,8.071525,8.112458,8.151547,8.191571,8.232378,8.271579,8.31181,8.351603,8.391613,8.431625,8.471641,8.511648,8.551653,8.591668,8.631678,8.671694,8.711704,8.751714,8.791719,8.832971,8.871744,8.911756,8.951768,8.991772,9.031786,9.071796,9.112462,9.15278,9.191833,9.231842,9.271848,9.312069,9.351872,9.391886,9.4319,9.471904,9.511916,9.551929,9.591943,9.631955,9.671961,9.711987,9.751981,9.791993,9.832,9.872016,9.912023,9.952035,9.992046,10.032059,10.072077,10.112423,10.152088,10.1921,10.232474,10.27213,10.312134,10.352144,10.392155,10.432166,10.472178,10.512191,10.552209,10.592215,10.63222,10.672233,10.712246,10.752265,10.792263,10.832286,10.873525,10.912301,10.952307,10.992319,11.03233,11.072342,11.112391,11.15237,11.192372,11.232385,11.272452,11.313024,11.352421,11.392429,11.432437,11.472452,11.51246,11.552474,11.592485,11.632741,11.672503,11.712518,11.752526,11.792548,11.832547,11.872557,11.912578,11.95258,11.992593,12.032607,12.072615,12.112626,12.152635,12.192643,12.232658,12.272668,12.312688,12.352691,12.392704,12.432715,12.472723,12.512731,12.552741,12.592756,12.632767,12.67278,12.71279,12.752802,12.792812,12.832829,12.87283,12.914082,12.952855,12.992868,13.032876,13.072887,13.112894,13.152907,13.192918,13.232933,13.27294,13.312948,13.352964,13.392977,13.43298,13.472992,13.513006,13.553019,13.59303,13.633042,13.673045,13.713059,13.753069,13.793083,13.833091,13.873106,13.913123,13.953128,13.993558,14.033143,14.073161,14.113167,14.153185,14.193488,14.233209,14.273217,14.313223,14.353235,14.393453,14.433257,14.473268,14.513275"
