ID,Extended,RTR,Length,Data,Count,Timestamps
762,0,0,8,"0,1,0,24,0,0,0,0",21,"0.446696,0.946674,1.446637,1.946794,2.446759,2.946665,5.827263,5.946751,6.446668,6.946693,7.446677,7.946751,10.74593,10.946586,11.446549,11.946652,12.446546,12.94655,13.446511,13.946597,14.446555"
762,0,0,8,"0,0,200,24,0,0,200,0",12,"3.016967,3.446644,3.946628,4.446613,4.946641,5.446795,8.297919,8.446666,8.947556,9.446641,9.946674,10.446613"
767,0,0,8,"0,142,0,0,255,255,255,255",148,"0.08597,0.185948,0.286079,0.386103,0.486226,0.586069,0.686089,0.786095,0.886052,0.986221,1.086052,1.186058,1.286027,1.386027,1.486026,1.586007,1.686068,1.786025,1.886062,1.986178,2.086046,2.186021,2.286084,2.386017,2.486045,2.58606,2.686054,2.786047,2.886086,2.986133,3.086041,3.18604,3.286011,3.385991,3.486175,3.586075,3.686152,3.786043,3.886049,3.986237,4.086062,4.186041,4.286054,4.386038,4.486165,4.58604,4.685994,4.785955,4.885987,4.986181,5.085965,5.185998,5.285973,5.38594,5.486453,5.585946,5.685981,5.785945,5.885976,5.98621,6.085942,6.185948,6.285915,6.385911,6.486783,6.585903,6.686046,6.786027,6.886012,6.986246,7.085937,7.185918,7.285909,7.385922,7.485911,7.585919,7.68597,7.785903,7.885938,7.986248,8.085901,8.186076,8.285939,8.38592,8.486276,8.58597,8.685923,8.785957,8.885929,8.986263,9.085931,9.185928,9.285915,9.385933,9.485926,9.585925,9.68593,9.785947,9.885918,9.986259,10.086036,10.186009,10.285932,10.38593,10.485937,10.585901,10.685917,10.785929,10.885899,10.986285,11.085874,11.185874,11.285889,11.385878,11.486756,11.585858,11.685872,11.785893,11.8859,11.986166,12.085836,12.18589,12.285895,12.385864,12.485996,12.585897,12.685853,12.785925,12.885862,12.986172,13.085885,13.185858,13.28599,13.385972,13.486307,13.585831,13.685872,13.785881,13.885872,13.986251,14.085858,14.185907,14.2859,14.385907,14.486448,14.585919,14.685902,14.785931"
769,0,0,8,"0,0,0,0,0,0,0,0",14,"0.98822,1.988175,2.988132,3.988239,4.988179,5.988211,6.988247,7.988245,8.988265,9.988259,10.988287,11.988164,12.98817,13.988251"
770,0,0,8,"0,2,0,0,8,0,0,0",14,"0.990214,1.990168,2.990125,3.990232,4.990172,5.990196,6.990237,7.990238,8.990255,9.990252,10.990277,11.990156,12.990163,13.990245"
774,0,0,8,"0,0,0,0,0,0,0,0",15,"0.066013,1.066023,2.066008,3.066103,4.065984,5.065997,6.066069,7.065948,8.065984,9.065947,10.065957,11.065938,12.065916,13.065893,14.066352"
778,0,0,8,"132,128,0,137,252,15,0,103",15,"0.465997,1.07588,2.075873,3.07587,4.07583,5.075818,6.075787,7.075793,8.075765,9.075762,10.075785,11.075721,12.075714,13.075829,14.075711"
778,0,0,8,"132,128,0,136,252,15,0,103",2,"0.067877,0.086915"
781,0,0,4,"0,0,0,0,,,,",14,"0.990891,1.990846,2.990804,3.990907,4.990851,5.990878,6.990918,7.990916,8.990932,9.99093,10.990959,11.990834,12.990842,13.990922"
782,0,0,8,"68,107,28,9,7,255,7,255",15,"0.776815,1.776538,2.776328,3.776078,4.775826,5.775583,6.775361,7.775133,8.774907,9.774649,10.774408,11.774192,12.773946,13.7737,14.773492"
783,0,0,7,"5,10,10,10,10,106,1,",14,"0.992684,1.991713,2.991667,3.992699,4.991715,5.991742,6.992711,7.991783,8.991799,9.992724,10.992751,11.992626,12.991705,13.991789"
785,0,0,8,"3,254,3,254,3,254,0,0",14,"0.888013,1.889011,2.887055,3.887018,4.886952,5.886946,6.886981,7.886908,8.886893,9.886884,10.886868,11.886869,12.88683,13.886837"
791,0,0,8,"0,0,0,0,0,64,2,0",14,"0.993661,1.993617,2.99357,3.993675,4.993618,5.993645,6.993684,7.993684,8.993702,9.993696,10.993724,11.993604,12.993609,13.993692"
792,0,0,8,"0,0,0,0,0,0,255,0",148,"0.087924,0.187876,0.288077,0.388029,0.488227,0.587995,0.688087,0.788088,0.889022,0.989219,1.088062,1.187066,1.288043,1.387031,1.487034,1.587015,1.687077,1.787029,1.89002,1.989176,2.087054,2.187029,2.287092,2.387025,2.487049,2.587069,2.689045,2.787055,2.889053,2.989133,3.087045,3.187049,3.287016,3.386999,3.487184,3.587084,3.68716,3.787051,3.889019,3.989235,4.087069,4.187045,4.287063,4.387046,4.487169,4.587048,4.686998,4.786959,4.887961,4.98918,5.086971,5.187002,5.286981,5.386948,5.487462,5.586955,5.68699,5.78695,5.887954,5.989208,6.086947,6.186954,6.287896,6.386936,6.487791,6.586908,6.687054,6.787032,6.887991,6.989248,7.086946,7.186926,7.286917,7.386927,7.487898,7.586927,7.686978,7.786908,7.887912,7.989245,8.086905,8.187084,8.286944,8.386928,8.488268,8.586974,8.687449,8.786962,8.887901,8.989265,9.086935,9.186936,9.286923,9.386938,9.487918,9.586933,9.686938,9.786953,9.887894,9.98926,10.087041,10.187013,10.28694,10.386946,10.487927,10.586909,10.686925,10.786934,10.887876,10.989288,11.086879,11.186881,11.286893,11.386887,11.487766,11.586866,11.68688,11.786902,11.887874,11.989164,12.086841,12.186895,12.286902,12.386873,12.487002,12.586907,12.68686,12.786929,12.887838,12.989171,13.086889,13.186866,13.286999,13.38698,13.487312,13.586833,13.686881,13.786889,13.887844,13.989252,14.086866,14.186912,14.286915,14.386915,14.487452,14.586927,14.686911,14.78694"
798,0,0,6,"0,64,0,192,0,0,,",30,"0.09836,0.598031,1.097764,1.597731,2.097739,2.596824,3.096806,3.596753,4.09559,4.595253,5.094855,5.59456,6.09416,6.593867,7.093518,7.593171,8.092832,8.592436,9.092134,9.592085,10.091447,10.591099,11.090821,11.590639,12.09083,12.589719,13.089319,13.589022,14.088633,14.588334"
