
*** CAPTURE STARTED ***
Buffer size: 30000 bytes (RAW MODE)
Capturing raw UART data with timestamps
Press 't' to stop capture


*** CAPTURE STOPPED ***
Captured 12817 bytes in 14.60 seconds
Type 'c' for CSV export


=== RAW CSV Export (copy this) ===

Timestamp_us,Byte_Hex
986677,0x55
987201,0xAD
991669,0x55
992193,0x61
992723,0x20
993239,0x44
993761,0xFF
994285,0xFF
994799,0xFF
995323,0xFF
995845,0xFF
996361,0xFF
996883,0x3A
1001653,0x55
1002178,0xCF
1002707,0x0C
1003224,0xFE
1003745,0x25
1006707,0x55
1007226,0x8E
1007756,0x60
1008281,0x7F
1008794,0x91
1011664,0x55
1012180,0xDD
1012710,0x00
1013234,0xFC
1013748,0x25
1016679,0x55
1017204,0x1F
1017778,0x7E
1018350,0xC9
1018924,0x00
1019497,0x0C
1020067,0x00
1020642,0xC0
1021212,0xFF
1021786,0xFF
1022357,0xCB
1025995,0xFF
1026677,0x55
1027201,0x80
1027852,0x80
1028476,0xFF
1029102,0xFE
1031657,0x55
1032181,0x32
1032710,0x09
1033227,0x00
1033748,0xC4
1035995,0xFF
1036677,0x55
1037201,0x9C
1037730,0x00
1038246,0x00
1038769,0x2A
1039285,0x10
1039806,0xE0
1040330,0xFF
1040845,0x3F
1041369,0x35
1041891,0xD3
1046746,0x55
1047262,0x1F
1047845,0x7E
1048415,0xC9
1048995,0x00
1049561,0x0C
1050131,0x00
1050707,0xC0
1051278,0xFF
1051853,0xFF
1052423,0xCB
1056685,0x55
1057209,0x42
1057738,0x00
1058255,0xFF
1058776,0xBD
1061672,0x55
1062189,0xCA
1062718,0xFC
1063242,0x7F
1063756,0xB8
1071661,0x55
1072186,0x0D
1072792,0x00
1073361,0x00
1073937,0xF2
1081664,0x55
1082188,0xC1
1082771,0x00
1083288,0x10
1083810,0x00
1084334,0xFF
1084855,0x2E
1091662,0x55
1092186,0xB1
1092715,0x0C
1093232,0x00
1093753,0x42
1101657,0x55
1102174,0xC4
1111657,0x55
1112173,0x1F
1112771,0x7E
1113342,0xC9
1113916,0x00
1114488,0x0C
1115058,0x00
1115634,0xC0
1116204,0xFF
1116779,0xFF
1117349,0xCB
1121680,0x55
1122197,0x6A
1122733,0x24
1123250,0xA0
1123771,0x00
1124288,0x00
1124810,0x00
1125334,0xFF
1125848,0xFF
1126372,0xFF
1126893,0xD0
1131672,0x55
1132197,0xE9
1136680,0x55
1137204,0xAD
1141677,0x55
1142201,0x61
1142730,0x20
1143248,0x44
1143768,0xFF
1144293,0xFF
1144807,0xFF
1145331,0xFF
1145852,0xFF
1146368,0xFF
1146891,0x3A
1151657,0x55
1152181,0xCF
1152710,0x0C
1153227,0xFE
1153748,0x25
1156680,0x55
1157197,0x8E
1157725,0x60
1158250,0x7F
1158764,0x91
1161656,0x55
1162181,0xDD
1162710,0x00
1163227,0xFC
1163749,0x25
1166700,0x55
1167225,0x1F
1167830,0x7E
1168400,0xC9
1168975,0x00
1169547,0x0C
1170116,0x00
1170692,0xC0
1171262,0xFF
1171837,0xFF
1172408,0xCB
1176699,0x55
1177216,0x80
1177861,0x80
1178488,0xFF
1179104,0xFE
1181657,0x55
1182181,0x32
1182710,0x09
1183227,0x00
1183748,0xC4
1185995,0xFF
1186677,0x55
1187201,0x9C
1187730,0x00
1188246,0x00
1188769,0x2A
1189285,0x10
1189806,0xE0
1190330,0xFF
1190845,0x3F
1191370,0x35
1191891,0xD3
1196695,0x55
1197219,0x1F
1197794,0x7E
1198372,0xC9
1198940,0x00
1199515,0x0C
1200085,0x00
1200661,0xC0
1201231,0xFF
1201807,0xFF
1202377,0xCB
1206018,0xFF
1206700,0x55
1207224,0x42
1207753,0x00
1208270,0xFF
1208791,0xBD
1211677,0x55
1212201,0xCA
1212730,0xFC
1213255,0x7F
1213768,0xB8
1221657,0x55
1222174,0x0D
1222786,0x00
1223364,0x00
1223932,0xF2
1231657,0x55
1232173,0xC1
1232756,0x00
1233280,0x10
1233802,0x00
1234319,0xFF
1234840,0x2E
1241664,0x55
1242189,0xB1
1242717,0x0C
1243234,0x00
1243756,0x42
1251664,0x55
1252189,0xC4
1261664,0x55
1262189,0x1F
1262778,0x7E
1263350,0xC9
1263924,0x00
1264498,0x0C
1265068,0x00
1265642,0xC0
1266212,0xFF
1266787,0xFF
1267357,0xCB
1271664,0x55
1272189,0x6A
1272718,0x24
1273242,0xA0
1273764,0x00
1274280,0x00
1274802,0x00
1275318,0xFF
1275840,0xFF
1276364,0xFF
1276878,0xD0
1281670,0x55
1282186,0xE9
1285988,0xFF
1286669,0x55
1287193,0xAD
1291664,0x55
1292189,0x61
1292718,0x20
1293242,0x44
1293764,0xFF
1294280,0xFF
1294801,0xFF
1295318,0xFF
1295840,0xFF
1296364,0xFF
1296879,0x3A
1301671,0x55
1302196,0xCF
1302725,0x0C
1303242,0xFE
1303764,0x25
1306677,0x55
1307193,0x8E
1307722,0x60
1308247,0x7F
1308761,0x91
1310967,0xFF
1311654,0x55
1312178,0xDD
1312707,0x00
1313224,0xFC
1313745,0x25
1316695,0x55
1317220,0x1F
1317824,0x7E
1318402,0xC9
1318970,0x00
1319542,0x0C
1320120,0x00
1320687,0xC0
1321265,0xFF
1321833,0xFF
1322403,0xCB
1326680,0x55
1327204,0x80
1327825,0x80
1328448,0xFF
1329067,0xFE
1331669,0x55
1332193,0x32
1332723,0x09
1333239,0x00
1333761,0xC4
1336672,0x55
1337196,0x9C
1337726,0x00
1338242,0x00
1338764,0x2B
1339288,0x10
1339802,0xE0
1340327,0xFF
1340848,0x3F
1341365,0x35
1341886,0xD2
1346672,0x55
1347197,0x1F
1347787,0x7E
1348365,0xC9
1348932,0x00
1349512,0x0C
1350082,0x00
1350649,0xC0
1351227,0xFF
1351794,0xFF
1352372,0xCB
1356033,0xFF
1356715,0x55
1357239,0x42
1357769,0x00
1358293,0xFF
1358807,0xBD
1361672,0x55
1362196,0xCA
1362725,0xFC
1363242,0x7F
1363764,0xB8
1371649,0x55
1372173,0x0D
1372794,0x00
1373373,0x00
1373947,0xF2
1381657,0x55
1382174,0xC1
1382756,0x00
1383280,0x10
1383794,0x00
1384319,0xFF
1384840,0x2E
1391664,0x55
1392189,0xB1
1392718,0x0C
1393234,0x00
1393756,0x42
1401657,0x55
1402173,0xC4
1410968,0xFF
1411657,0x55
1412174,0x1F
1412771,0x7E
1413342,0xC9
1413917,0x00
1414487,0x0C
1415058,0x00
1415634,0xC0
1416204,0xFF
1416779,0xFF
1417349,0xCB
1421657,0x55
1422181,0x6A
1422710,0x24
1423227,0xA0
1423748,0x00
1424265,0x00
1424787,0x00
1425311,0xFF
1425825,0xFF
1426350,0xFF
1426871,0xD0
1431657,0x55
1432173,0xE9
1436700,0x55
1437224,0xAD
1441672,0x55
1442189,0x61
1442718,0x20
1443242,0x44
1443756,0xFF
1444281,0xFF
1444802,0xFF
1445319,0xFF
1445840,0xFF
1446357,0xFF
1446878,0x3A
1451664,0x55
1452189,0xCF
1452718,0x0C
1453242,0xFE
1453763,0x25
1456664,0x55
1457189,0x8E
1457718,0x60
1458235,0x7F
1458756,0x91
1461664,0x55
1462189,0xDD
1462718,0x00
1463242,0xFC
1463764,0x25
1466664,0x55
1467189,0x1F
1467786,0x7E
1468357,0xC9
1468932,0x00
1469505,0x0C
1470075,0x00
1470648,0xC0
1471219,0xFF
1471794,0xFF
1472364,0xCB
1476672,0x55
1477189,0x80
1477832,0x80
1478456,0xFF
1479074,0xFE
1481672,0x55
1482189,0x32
1482725,0x09
1483242,0x00
1483764,0xC4
1486672,0x55
1487188,0x9C
1487718,0x00
1488242,0x00
1488756,0x2B
1489281,0x10
1489802,0xE0
1490319,0xFF
1490840,0x3F
1491357,0x35
1491878,0xD2
1496677,0x55
1497193,0x1F
1497784,0x7E
1498354,0xC9
1498929,0x00
1499500,0x0C
1500071,0x00
1500646,0xC0
1501216,0xFF
1501791,0xFF
1502361,0xCB
1506695,0x55
1507220,0x42
1507748,0x00
1508273,0xFF
1508787,0xBD
1511700,0x55
1512224,0xCA
1512753,0xFC
1513270,0x7F
1513791,0xB8
1520988,0xFF
1521672,0x55
1522189,0x0D
1522779,0x00
1523357,0x00
1523932,0xF2
1531657,0x55
1532174,0xC1
1532756,0x00
1533280,0x10
1533802,0x00
1534318,0xFF
1534840,0x2E
1540968,0xFF
1541657,0x55
1542173,0xB1
1542710,0x0C
1543227,0x00
1543748,0x42
1551654,0x55
1552171,0xC4
1561649,0x55
1562174,0x1F
1562764,0x7E
1563342,0xC9
1563909,0x00
1564487,0x0C
1565058,0x00
1565626,0xC0
